flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
W6 4508,Decollo,22:10,00:15,VARNA22:10 | 00:15,nan,2026-06-02 23:00:00
FR 2990,Decollo,22:15,01:13,COPENHAGEN22:15 | 01:13In ritardo,In ritardo,2026-06-02 23:00:00
FR 3673,Decollo,22:45,23:20,LONDON  STANSTED22:45 | 23:20In ritardo,In ritardo,2026-06-02 23:00:00
FR 3280,Decollo,22:45,23:31,GDANSK - DANZICA22:45 | 23:31In ritardo,In ritardo,2026-06-02 23:00:00
G9 696,Decollo,22:50,22:50,SHARJAH22:50 | 22:50Imbarco chiuso,Imbarco chiuso,2026-06-02 23:00:00
FR 1703,Decollo,23:05,00:13,NOTTINGHAM EAST MIDLANDS23:05 | 00:13In ritardo,In ritardo,2026-06-02 23:00:00
FR 3413,Decollo,23:10,23:10,KATOWICE23:10 | 23:10,nan,2026-06-02 23:00:00
FR 6054,Decollo,23:20,23:38,ZAGREB23:20 | 23:38In ritardo,In ritardo,2026-06-02 23:00:00
FR 847,Decollo,23:30,23:30,BARCELONA EL PRAT23:30 | 23:30In ritardo,In ritardo,2026-06-02 23:00:00
W6 4124,Decollo,23:35,00:01,BELGRADE23:35 | 00:01In ritardo,In ritardo,2026-06-02 23:00:00
FR 6178,Decollo,05:45,05:45,FUERTEVENTURA05:45 | 05:45,nan,2026-06-02 23:00:00
FR 2830,Decollo,05:45,05:45,TENERIFE05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-06-02 23:00:00
FR 3659,Decollo,05:45,05:45,BRUXELLES CHARLEROI05:45 | 05:45,nan,2026-06-02 23:00:00
FR 2261,Decollo,05:50,05:50,CATANIA05:50 | 05:50,nan,2026-06-02 23:00:00
FR 3402,Decollo,05:50,05:50,MARRAKECH05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-06-02 23:00:00
FR 3200,Decollo,05:55,05:55,CAGLIARI05:55 | 05:55,nan,2026-06-02 23:00:00
FR 2669,Decollo,05:55,05:55,BERLIN05:55 | 05:55Operato da Malta Air,Operato da Malta Air,2026-06-02 23:00:00
FR 3273,Decollo,06:00,06:00,AGADIR06:00 | 06:00,nan,2026-06-02 23:00:00
FR 3528,Decollo,06:00,06:00,PRAGUE06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-06-02 23:00:00
FR 8334,Decollo,06:05,06:05,IBIZA06:05 | 06:05,nan,2026-06-02 23:00:00
FR 2087,Decollo,06:05,06:05,LISBON06:05 | 06:05,nan,2026-06-02 23:00:00
FR 3988,Decollo,06:05,06:05,PREVEZA06:05 | 06:05,nan,2026-06-02 23:00:00
FR 888,Decollo,06:10,06:10,KRAKOW06:10 | 06:10,nan,2026-06-02 23:00:00
FR 9890,Decollo,06:20,06:20,LODZ06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-06-02 23:00:00
FR 6304,Decollo,06:45,06:45,BARCELONA EL PRAT06:45 | 06:45Operato da Malta Air,Operato da Malta Air,2026-06-02 23:00:00
FR 2285,Decollo,06:45,06:45,NAPOLI06:45 | 06:45,nan,2026-06-02 23:00:00
FR 4042,Decollo,06:50,06:50,PORTO06:50 | 06:50,nan,2026-06-02 23:00:00
FR 3653,Decollo,07:10,07:10,BARI07:10 | 07:10,nan,2026-06-02 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-06-02 23:00:00
FR 1533,Decollo,07:35,07:35,VIENNA07:35 | 07:35Operato da Lauda Europe,Operato da Lauda Europe,2026-06-02 23:00:00
FR 3432,Decollo,07:40,07:40,PARIS BEAUVAIS07:40 | 07:40,nan,2026-06-02 23:00:00
FR 3593,Decollo,07:40,07:40,POZNAN07:40 | 07:40,nan,2026-06-02 23:00:00
FR 5551,Decollo,07:40,07:40,COLOGNE07:40 | 07:40Operato da Malta Air,Operato da Malta Air,2026-06-02 23:00:00
