flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 2261,Decollo,06:40,06:40,CATANIA06:40 | 06:40,nan,2026-04-09 23:00:00
FR 3460,Decollo,06:40,06:40,EINDHOVEN06:40 | 06:40Operato da Malta Air,Operato da Malta Air,2026-04-09 23:00:00
FR 4650,Decollo,06:50,06:50,TRAPANI06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-04-09 23:00:00
FR 7324,Decollo,06:55,06:55,MALTA06:55 | 06:55,nan,2026-04-09 23:00:00
FR 3653,Decollo,07:10,07:10,BARI07:10 | 07:10Operato da Malta Air,Operato da Malta Air,2026-04-09 23:00:00
FR 076,Decollo,07:15,07:15,SEVILLA07:15 | 07:15Operato da Malta Air,Operato da Malta Air,2026-04-09 23:00:00
FR 2293,Decollo,07:20,07:20,PESCARA07:20 | 07:20,nan,2026-04-09 23:00:00
FR 820,Decollo,07:20,06:35,LISBON07:20 | 06:35,nan,2026-04-09 23:00:00
FR 3400,Decollo,07:30,07:30,SOFIA07:30 | 07:30Operato da BUZZ,Operato da BUZZ,2026-04-09 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-04-09 23:00:00
MT 1210,Decollo,07:30,07:30,LOURDES07:30 | 07:30Cancellato,Cancellato,2026-04-09 23:00:00
FR 8121,Decollo,07:35,07:35,TIRANA07:35 | 07:35,nan,2026-04-09 23:00:00
W4 3070,Decollo,07:50,07:50,BUCHAREST OTOPENI07:50 | 07:50,nan,2026-04-09 23:00:00
FR 4706,Decollo,07:55,07:55,CAGLIARI07:55 | 07:55,nan,2026-04-09 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-04-09 23:00:00
FR 1417,Decollo,08:00,08:00,LAMEZIA08:00 | 08:00,nan,2026-04-09 23:00:00
FR 3413,Decollo,08:00,08:00,KATOWICE08:00 | 08:00Operato da BUZZ,Operato da BUZZ,2026-04-09 23:00:00
FR 6149,Decollo,08:10,08:10,PALERMO08:10 | 08:10,nan,2026-04-09 23:00:00
W6 4352,Decollo,08:10,08:10,SOFIA08:10 | 08:10,nan,2026-04-09 23:00:00
FR 847,Decollo,08:20,08:20,BARCELONA EL PRAT08:20 | 08:20,nan,2026-04-09 23:00:00
FR 4523,Decollo,08:20,08:20,BRUXELLES CHARLEROI08:20 | 08:20,nan,2026-04-09 23:00:00
W4 3382,Decollo,08:25,08:25,CLUJ-NAPOCA08:25 | 08:25,nan,2026-04-09 23:00:00
FR 9194,Decollo,08:40,08:10,WROCLAW - BRESLAVIA08:40 | 08:10Operato da BUZZ,Operato da BUZZ,2026-04-09 23:00:00
FR 6125,Decollo,16:05,17:15,DUBLIN16:05 | 17:15In ritardo,In ritardo,2026-04-09 23:00:00
FR 2858,Decollo,16:10,17:15,BRINDISI16:10 | 17:15In ritardo,In ritardo,2026-04-09 23:00:00
FR 5113,Decollo,16:20,17:10,CROTONE16:20 | 17:10In ritardo,In ritardo,2026-04-09 23:00:00
FR 266,Decollo,16:25,17:15,FUERTEVENTURA16:25 | 17:15In ritardo,In ritardo,2026-04-09 23:00:00
FR 845,Decollo,16:25,17:10,CLUJ-NAPOCA16:25 | 17:10In ritardo,In ritardo,2026-04-09 23:00:00
FR 5655,Decollo,16:30,17:30,PALMA DE MALLORCA16:30 | 17:30In ritardo,In ritardo,2026-04-09 23:00:00
FR 4667,Decollo,17:05,17:30,BARI17:05 | 17:30In ritardo,In ritardo,2026-04-09 23:00:00
FR 3559,Decollo,17:10,17:30,BRISTOL17:10 | 17:30In ritardo,In ritardo,2026-04-09 23:00:00
FR 4969,Decollo,20:45,21:35,PALERMO20:45 | 21:35In ritardo,In ritardo,2026-04-09 23:00:00
FR 4658,Decollo,21:15,22:00,BARI21:15 | 22:00In ritardo,In ritardo,2026-04-09 23:00:00
