flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 2261,Decollo,05:50,05:50,CATANIA05:50 | 05:50,nan,2026-05-13 23:00:00
FR 3400,Decollo,05:55,05:55,SOFIA05:55 | 05:55,nan,2026-05-13 23:00:00
FR 5655,Decollo,05:55,05:55,PALMA DE MALLORCA05:55 | 05:55,nan,2026-05-13 23:00:00
FR 8121,Decollo,06:00,06:00,TIRANA06:00 | 06:00,nan,2026-05-13 23:00:00
FR 266,Decollo,06:05,06:05,FUERTEVENTURA06:05 | 06:05Operato da Malta Air,Operato da Malta Air,2026-05-13 23:00:00
FR 3653,Decollo,06:20,06:20,BARI06:20 | 06:20,nan,2026-05-13 23:00:00
FR 2289,Decollo,06:20,06:20,PALERMO06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-05-13 23:00:00
FR 410,Decollo,06:20,06:20,LUXEMBOURG06:20 | 06:20,nan,2026-05-13 23:00:00
FR 6854,Decollo,06:25,06:25,HELSINKI06:25 | 06:25Operato da Malta Air,Operato da Malta Air,2026-05-13 23:00:00
FR 9065,Decollo,06:30,06:30,ALICANTE06:30 | 06:30,nan,2026-05-13 23:00:00
FR 5999,Decollo,06:30,06:30,ZAGREB06:30 | 06:30Operato da Malta Air,Operato da Malta Air,2026-05-13 23:00:00
FR 497,Decollo,06:35,06:35,VALENCIA06:35 | 06:35,nan,2026-05-13 23:00:00
FR 2878,Decollo,06:45,06:45,STOCKHOLM06:45 | 06:45,nan,2026-05-13 23:00:00
FR 2285,Decollo,07:10,07:10,NAPOLI07:10 | 07:10,nan,2026-05-13 23:00:00
FR 259,Decollo,07:20,07:20,BUCHAREST OTOPENI07:20 | 07:20,nan,2026-05-13 23:00:00
FR 1853,Decollo,07:25,07:25,MARSEILLE07:25 | 07:25Operato da Malta Air,Operato da Malta Air,2026-05-13 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-05-13 23:00:00
FR 9890,Decollo,07:35,07:35,LODZ07:35 | 07:35Operato da Malta Air,Operato da Malta Air,2026-05-13 23:00:00
FR 3408,Decollo,07:55,07:55,KATOWICE07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-05-13 23:00:00
FR 2107,Decollo,08:00,08:00,BUDAPEST08:00 | 08:00Operato da BUZZ,Operato da BUZZ,2026-05-13 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-05-13 23:00:00
FR 1746,Decollo,08:00,08:00,KNOCK08:00 | 08:00Operato da Malta Air,Operato da Malta Air,2026-05-13 23:00:00
FR 847,Decollo,08:05,08:05,BARCELONA EL PRAT08:05 | 08:05,nan,2026-05-13 23:00:00
W6 4352,Decollo,08:10,08:10,SOFIA08:10 | 08:10,nan,2026-05-13 23:00:00
FR 5092,Decollo,08:15,08:15,LAMEZIA08:15 | 08:15,nan,2026-05-13 23:00:00
FR 6451,Decollo,08:25,08:25,PALERMO08:25 | 08:25Operato da Malta Air,Operato da Malta Air,2026-05-13 23:00:00
FR 1533,Decollo,08:30,08:30,VIENNA08:30 | 08:30Operato da Lauda Europe,Operato da Lauda Europe,2026-05-13 23:00:00
FR 3341,Decollo,08:30,08:30,VARSAVIA MODLIN08:30 | 08:30Operato da BUZZ,Operato da BUZZ,2026-05-13 23:00:00
W6 1432,Decollo,08:40,08:40,WARSAW08:40 | 08:40,nan,2026-05-13 23:00:00
FR 2858,Decollo,09:00,09:00,BRINDISI09:00 | 09:00,nan,2026-05-13 23:00:00
FR 2990,Decollo,09:20,09:20,COPENHAGEN09:20 | 09:20Operato da Malta Air,Operato da Malta Air,2026-05-13 23:00:00
FR 3657,Decollo,09:25,09:25,EDINBURGH09:25 | 09:25,nan,2026-05-13 23:00:00
FR 3673,Decollo,09:25,09:25,LONDON  STANSTED09:25 | 09:25,nan,2026-05-13 23:00:00
D8 3881,Decollo,09:40,09:40,BILLUND09:40 | 09:40,nan,2026-05-13 23:00:00
FR 888,Decollo,09:40,09:40,KRAKOW09:40 | 09:40,nan,2026-05-13 23:00:00
