flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3164,Decollo,22:00,22:26,BUDAPEST22:00 | 22:26Imbarco chiuso,Imbarco chiuso,2026-05-28 23:00:00
FR 9372,Decollo,22:05,22:05,BRNO22:05 | 22:05Imbarco chiuso,Imbarco chiuso,2026-05-28 23:00:00
W6 4508,Decollo,22:10,23:10,VARNA22:10 | 23:10Imbarco chiuso,Imbarco chiuso,2026-05-28 23:00:00
FR 9196,Decollo,22:15,22:40,TRAPANI22:15 | 22:40Imbarco chiuso,Imbarco chiuso,2026-05-28 23:00:00
FR 8479,Decollo,22:20,01:00,TIRANA22:20 | 01:00In ritardo,In ritardo,2026-05-28 23:00:00
FR 2992,Decollo,22:55,22:55,COPENHAGEN22:55 | 22:55Imbarco ultima chiamata,Imbarco ultima chiamata,2026-05-28 23:00:00
FR 3413,Decollo,23:25,23:25,KATOWICE23:25 | 23:25Imbarco in corso,Imbarco in corso,2026-05-28 23:00:00
W6 4124,Decollo,23:35,23:35,BELGRADE23:35 | 23:35Imbarco in corso,Imbarco in corso,2026-05-28 23:00:00
FR 3593,Decollo,05:45,05:45,POZNAN05:45 | 05:45,nan,2026-05-28 23:00:00
FR 2697,Decollo,05:45,05:45,LONDON  STANSTED05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-05-28 23:00:00
FR 2285,Decollo,05:45,05:45,NAPOLI05:45 | 05:45,nan,2026-05-28 23:00:00
FR 5108,Decollo,05:50,05:50,LOURDES05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-05-28 23:00:00
FR 5139,Decollo,05:50,05:50,FARO05:50 | 05:50,nan,2026-05-28 23:00:00
FR 2107,Decollo,06:00,06:00,BUDAPEST06:00 | 06:00,nan,2026-05-28 23:00:00
FR 2872,Decollo,06:10,06:10,VILNIUS06:10 | 06:10,nan,2026-05-28 23:00:00
FR 3528,Decollo,06:15,06:15,PRAGUE06:15 | 06:15,nan,2026-05-28 23:00:00
FR 1533,Decollo,06:25,06:25,VIENNA06:25 | 06:25Operato da Malta Air,Operato da Malta Air,2026-05-28 23:00:00
FR 3432,Decollo,06:30,06:30,PARIS BEAUVAIS06:30 | 06:30,nan,2026-05-28 23:00:00
FR 4311,Decollo,06:30,06:30,ROVANIEMI06:30 | 06:30,nan,2026-05-28 23:00:00
FR 259,Decollo,06:35,06:35,BUCHAREST OTOPENI06:35 | 06:35Operato da Malta Air,Operato da Malta Air,2026-05-28 23:00:00
FR 2261,Decollo,06:40,06:40,CATANIA06:40 | 06:40,nan,2026-05-28 23:00:00
FR 3460,Decollo,06:40,06:40,EINDHOVEN06:40 | 06:40,nan,2026-05-28 23:00:00
FR 4650,Decollo,06:50,06:50,TRAPANI06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-05-28 23:00:00
FR 7324,Decollo,06:55,06:55,MALTA06:55 | 06:55,nan,2026-05-28 23:00:00
FR 3653,Decollo,07:10,07:10,BARI07:10 | 07:10,nan,2026-05-28 23:00:00
FR 076,Decollo,07:15,07:15,SEVILLA07:15 | 07:15,nan,2026-05-28 23:00:00
FR 2293,Decollo,07:20,07:20,PESCARA07:20 | 07:20,nan,2026-05-28 23:00:00
FR 820,Decollo,07:20,07:20,LISBON07:20 | 07:20,nan,2026-05-28 23:00:00
