flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3653,Decollo,07:10,07:10,BARI07:10 | 07:10Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
FR 1533,Decollo,07:35,07:35,VIENNA07:35 | 07:35Operato da Lauda Europe,Operato da Lauda Europe,2026-06-09 23:00:00
FR 3432,Decollo,07:40,07:40,PARIS BEAUVAIS07:40 | 07:40,nan,2026-06-09 23:00:00
FR 5551,Decollo,07:40,07:40,COLOGNE07:40 | 07:40Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
FR 3593,Decollo,07:40,07:40,POZNAN07:40 | 07:40Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
FR 2858,Decollo,07:50,07:50,BRINDISI07:50 | 07:50,nan,2026-06-09 23:00:00
FR 9604,Decollo,07:55,07:55,BELFAST07:55 | 07:55,nan,2026-06-09 23:00:00
FR 4400,Decollo,07:55,07:55,HERAKLION07:55 | 07:55Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
FR 3408,Decollo,08:00,08:00,KATOWICE08:00 | 08:00Operato da BUZZ,Operato da BUZZ,2026-06-09 23:00:00
FR 8121,Decollo,08:00,08:00,TIRANA08:00 | 08:00,nan,2026-06-09 23:00:00
FR 4698,Decollo,08:05,08:05,TRAPANI08:05 | 08:05Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
FR 6451,Decollo,08:10,08:10,PALERMO08:10 | 08:10Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
W6 4352,Decollo,08:10,08:10,SOFIA08:10 | 08:10,nan,2026-06-09 23:00:00
W4 3382,Decollo,08:25,08:25,CLUJ-NAPOCA08:25 | 08:25,nan,2026-06-09 23:00:00
FR 3396,Decollo,08:30,08:30,CROTONE08:30 | 08:30Operato da Malta Air,Operato da Malta Air,2026-06-09 23:00:00
