flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 2254,Decollo,22:00,23:38,ALGHERO22:00 | 23:38In ritardo,In ritardo,2026-06-29 23:00:00
FR 5494,Decollo,22:05,23:30,MADRID22:05 | 23:30In ritardo,In ritardo,2026-06-29 23:00:00
FR 2107,Decollo,22:15,22:34,BUDAPEST22:15 | 22:34Decollato,Decollato,2026-06-29 23:00:00
W4 3552,Decollo,22:20,22:46,TIMISOARA22:20 | 22:46Decollato,Decollato,2026-06-29 23:00:00
FR 3645,Decollo,22:20,23:00,EDINBURGH22:20 | 23:00Imbarco chiuso,Imbarco chiuso,2026-06-29 23:00:00
W4 3136,Decollo,22:35,22:35,BUCHAREST BANEASA22:35 | 22:35Decollato,Decollato,2026-06-29 23:00:00
FR 1853,Decollo,22:40,23:27,MARSEILLE22:40 | 23:27Imbarco in corso,Imbarco in corso,2026-06-29 23:00:00
W4 5020,Decollo,22:45,00:02,TIRANA22:45 | 00:02,nan,2026-06-29 23:00:00
W6 4124,Decollo,23:35,01:20,BELGRADE23:35 | 01:20,nan,2026-06-29 23:00:00
RK 3219,Decollo,23:45,01:35,MANCHESTER23:45 | 01:35In ritardo,In ritardo,2026-06-29 23:00:00
BZ 155,Decollo,23:55,23:55,TEL AVIV23:55 | 23:55,nan,2026-06-29 23:00:00
3O 456,Decollo,02:30,02:30,CASABLANCA02:30 | 02:30,nan,2026-06-29 23:00:00
FR 3398,Decollo,05:45,05:45,MALAGA05:45 | 05:45,nan,2026-06-29 23:00:00
FR 5148,Decollo,05:45,05:45,ZADAR05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-06-29 23:00:00
FR 2293,Decollo,05:50,05:50,PESCARA05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-06-29 23:00:00
FR 3273,Decollo,05:50,05:50,AGADIR05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-06-29 23:00:00
FR 8334,Decollo,05:50,05:50,IBIZA05:50 | 05:50,nan,2026-06-29 23:00:00
FR 2698,Decollo,05:55,05:55,ALGHERO05:55 | 05:55,nan,2026-06-29 23:00:00
FR 1417,Decollo,05:55,05:55,LAMEZIA05:55 | 05:55,nan,2026-06-29 23:00:00
FR 3142,Decollo,05:55,05:55,BARCELONA EL PRAT05:55 | 05:55Operato da Malta Air,Operato da Malta Air,2026-06-29 23:00:00
FR 2261,Decollo,06:00,06:00,CATANIA06:00 | 06:00,nan,2026-06-29 23:00:00
FR 2878,Decollo,06:00,06:00,STOCKHOLM06:00 | 06:00,nan,2026-06-29 23:00:00
FR 1319,Decollo,06:05,06:05,ATHENS06:05 | 06:05,nan,2026-06-29 23:00:00
FR 6086,Decollo,06:05,06:05,KALAMATA06:05 | 06:05Operato da Malta Air,Operato da Malta Air,2026-06-29 23:00:00
FR 3200,Decollo,06:05,06:05,CAGLIARI06:05 | 06:05,nan,2026-06-29 23:00:00
FR 461,Decollo,06:15,06:15,NEWCASTLE06:15 | 06:15,nan,2026-06-29 23:00:00
FR 2285,Decollo,06:30,06:30,NAPOLI06:30 | 06:30,nan,2026-06-29 23:00:00
FR 2107,Decollo,06:40,06:40,BUDAPEST06:40 | 06:40,nan,2026-06-29 23:00:00
FR 8121,Decollo,06:40,06:40,TIRANA06:40 | 06:40,nan,2026-06-29 23:00:00
FR 2087,Decollo,06:50,06:50,LISBON06:50 | 06:50,nan,2026-06-29 23:00:00
FR 6091,Decollo,07:00,07:00,GRAN CANARIA07:00 | 07:00Operato da Malta Air,Operato da Malta Air,2026-06-29 23:00:00
FR 1176,Decollo,07:00,07:00,MENORCA07:00 | 07:00,nan,2026-06-29 23:00:00
FR 497,Decollo,07:05,07:05,VALENCIA07:05 | 07:05Operato da Malta Air,Operato da Malta Air,2026-06-29 23:00:00
FR 3432,Decollo,07:15,07:15,PARIS BEAUVAIS07:15 | 07:15,nan,2026-06-29 23:00:00
FR 2669,Decollo,07:25,07:25,BERLIN07:25 | 07:25Operato da Malta Air,Operato da Malta Air,2026-06-29 23:00:00
FR 4993,Decollo,07:45,13:45,CEFALONIA07:45 | 13:45In ritardo,In ritardo,2026-06-29 23:00:00
