flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 5984,Decollo,22:50,23:20,MADRID22:50 | 23:20Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-14 23:00:00
FR 5700,Decollo,22:50,23:25,PALMA DE MALLORCA22:50 | 23:25Imbarco ultima chiamata,Imbarco ultima chiamata,2026-06-14 23:00:00
G9 696,Decollo,23:00,23:00,SHARJAH23:00 | 23:00Imbarco chiuso,Imbarco chiuso,2026-06-14 23:00:00
FR 6846,Decollo,23:35,23:35,LIVERPOOL23:35 | 23:35Imbarco in corso,Imbarco in corso,2026-06-14 23:00:00
W6 4124,Decollo,23:40,00:25,BELGRADE23:40 | 00:25In ritardo,In ritardo,2026-06-14 23:00:00
V7 1316,Decollo,23:55,00:30,OLBIA23:55 | 00:30In ritardo,In ritardo,2026-06-14 23:00:00
FR 4650,Decollo,05:45,05:45,TRAPANI05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-06-14 23:00:00
FR 2261,Decollo,05:45,05:45,CATANIA05:45 | 05:45,nan,2026-06-14 23:00:00
FR 7976,Decollo,05:50,05:50,KOS05:50 | 05:50,nan,2026-06-14 23:00:00
FR 859,Decollo,06:00,06:00,BRINDISI06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-06-14 23:00:00
FR 4311,Decollo,06:00,06:00,ROVANIEMI06:00 | 06:00,nan,2026-06-14 23:00:00
FR 8334,Decollo,06:05,06:05,IBIZA06:05 | 06:05,nan,2026-06-14 23:00:00
FR 3402,Decollo,06:10,06:10,MARRAKECH06:10 | 06:10Operato da Malta Air,Operato da Malta Air,2026-06-14 23:00:00
FR 1417,Decollo,06:10,06:10,LAMEZIA06:10 | 06:10,nan,2026-06-14 23:00:00
FR 3659,Decollo,06:15,06:15,BRUXELLES CHARLEROI06:15 | 06:15,nan,2026-06-14 23:00:00
FR 2697,Decollo,06:25,06:25,LONDON  STANSTED06:25 | 06:25Operato da Malta Air,Operato da Malta Air,2026-06-14 23:00:00
FR 3200,Decollo,06:30,06:30,CAGLIARI06:30 | 06:30,nan,2026-06-14 23:00:00
FR 1319,Decollo,06:30,06:30,ATHENS06:30 | 06:30,nan,2026-06-14 23:00:00
FR 6501,Decollo,06:50,06:50,OLBIA06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-06-14 23:00:00
FR 5531,Decollo,06:50,06:50,COLOGNE06:50 | 06:50,nan,2026-06-14 23:00:00
FR 888,Decollo,06:55,06:55,KRAKOW06:55 | 06:55,nan,2026-06-14 23:00:00
FR 3432,Decollo,07:00,07:00,PARIS BEAUVAIS07:00 | 07:00Operato da Malta Air,Operato da Malta Air,2026-06-14 23:00:00
FR 3142,Decollo,07:10,07:10,BARCELONA EL PRAT07:10 | 07:10,nan,2026-06-14 23:00:00
FR 3653,Decollo,07:15,07:15,BARI07:15 | 07:15,nan,2026-06-14 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-06-14 23:00:00
FR 4235,Decollo,07:30,07:30,VILNIUS07:30 | 07:30,nan,2026-06-14 23:00:00
FR 4993,Decollo,07:50,07:50,CEFALONIA07:50 | 07:50,nan,2026-06-14 23:00:00
FR 3530,Decollo,07:55,07:55,PRAGUE07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-06-14 23:00:00
FR 2876,Decollo,07:55,07:55,BRINDISI07:55 | 07:55,nan,2026-06-14 23:00:00
FR 8121,Decollo,07:55,07:55,TIRANA07:55 | 07:55Operato da Malta Air,Operato da Malta Air,2026-06-14 23:00:00
FR 3210,Decollo,08:00,08:00,SANTORINI / THIRA08:00 | 08:00,nan,2026-06-14 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-06-14 23:00:00
FR 6149,Decollo,08:10,08:10,PALERMO08:10 | 08:10Operato da Malta Air,Operato da Malta Air,2026-06-14 23:00:00
FR 3164,Decollo,08:10,08:10,BUDAPEST08:10 | 08:10Operato da BUZZ,Operato da BUZZ,2026-06-14 23:00:00
W6 4352,Decollo,08:10,08:10,SOFIA08:10 | 08:10,nan,2026-06-14 23:00:00
