callsign,tipo_movimento,is_scheduled,destinazione_finale,compagnia_aerea,modello_aereo,orario_schedulato,timestamp,pista,fase_volo,direzione,quota_ft,rotta_deg,distanza_km,paese,matched_score
RYR56HH,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 02:04:53,N/D,Sorvolo,N/D,7185,67.95,14.16,Malta,0
RYR5GG,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:05:27,RWY 28,Avvicinamento,Est -> Ovest,426,284.59,5.67,Ireland,0
RYR90WG,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:05:27,RWY 28,Atterraggio,Est -> Ovest,228,284.6,1.91,Ireland,0
RYR56HH,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 02:05:27,N/D,Sorvolo,N/D,7414,67.93,18.75,Malta,0
RYR5GG,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:06:54,RWY 28,Atterraggio,Est -> Ovest,228,285.19,1.94,Ireland,0
RYR90WG,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:06:54,RWY 28,Atterraggio,Est -> Ovest,228,284.6,1.91,Ireland,0
RYR5GG,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:07:28,RWY 28,Atterraggio,Est -> Ovest,228,285.19,1.94,Ireland,0
EZY2614,Cargo/Non Schedulato,False,United Kingdom,EasyJet,Airbus A319-100,,2026-09-11 02:08:55,N/D,Transito,N/D,6065,293.05,22.12,United Kingdom,0
RYR5GG,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:08:55,RWY 28,Atterraggio,Est -> Ovest,228,285.19,1.94,Ireland,0
RYR61TF,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:08:55,N/D,Sorvolo,N/D,1173,284.8,19.66,Ireland,0
EZY2614,Cargo/Non Schedulato,False,United Kingdom,EasyJet,Airbus A319-100,,2026-09-11 02:09:29,N/D,Sorvolo,N/D,5791,292.95,17.24,United Kingdom,0
RYR5GG,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:09:29,RWY 28,Atterraggio,Est -> Ovest,228,285.19,1.94,Ireland,0
RYR61TF,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:09:29,N/D,Sorvolo,N/D,1028,284.93,17.04,Ireland,0
EZY2614,Cargo/Non Schedulato,False,United Kingdom,EasyJet,Airbus A319-100,,2026-09-11 02:10:56,N/D,Sorvolo,N/D,4625,261.3,10.76,United Kingdom,0
RYR51YN,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:10:56,N/D,Transito,N/D,1623,358.23,24.63,Ireland,0
RYR5GG,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:10:56,RWY 28,Atterraggio,Est -> Ovest,228,285.19,1.94,Ireland,0
RYR61TF,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:10:56,RWY 28,Avvicinamento,Est -> Ovest,556,284.71,8.12,Ireland,0
EZY2614,Cargo/Non Schedulato,False,United Kingdom,EasyJet,Airbus A319-100,,2026-09-11 02:11:30,N/D,Sorvolo,N/D,4267,261.53,14.08,United Kingdom,0
RYR51YN,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:11:30,N/D,Transito,N/D,1470,357.89,22.72,Ireland,0
RYR61TF,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:11:30,RWY 28,Avvicinamento,Est -> Ovest,426,284.8,5.72,Ireland,0
RYR51YN,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:12:57,N/D,Sorvolo,N/D,952,284.97,15.59,Ireland,0
RYR61TF,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:12:57,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland,0
RYR51YN,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:13:31,N/D,Sorvolo,N/D,800,285.23,12.57,Ireland,0
RYR61TF,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:13:31,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland,0
RYR51YN,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:14:58,RWY 28,Atterraggio,Est -> Ovest,388,284.91,4.82,Ireland,0
RYR61TF,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:14:58,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland,0
RYR51YN,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:15:32,RWY 28,Atterraggio,Est -> Ovest,259,284.72,2.39,Ireland,0
RYR61TF,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:15:32,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland,0
RYR51YN,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:16:59,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.88,Ireland,0
RYR61TF,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:16:59,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland,0
RYR51YN,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:17:33,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.88,Ireland,0
RYR61TF,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:17:33,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland,0
RYR51YN,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:19:00,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.88,Ireland,0
RYR51YN,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:19:34,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.88,Ireland,0
WMT804,Cargo/Non Schedulato,False,Malta,Wizz Air Malta,Airbus A320-200,,2026-09-11 02:29:05,N/D,Sorvolo,N/D,6652,267.05,19.92,Malta,0
WMT804,Cargo/Non Schedulato,False,Malta,Wizz Air Malta,Airbus A320-200,,2026-09-11 02:29:39,N/D,Sorvolo,N/D,6438,267.01,12.32,Malta,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:31:06,N/D,Transito,N/D,3954,200.68,26.42,Ireland,0
WMT804,Cargo/Non Schedulato,False,Malta,Wizz Air Malta,Airbus A320-200,,2026-09-11 02:31:06,N/D,Sorvolo,N/D,5806,266.78,3.2,Malta,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:31:40,N/D,Transito,N/D,3954,200.63,21.43,Ireland,0
WMT804,Cargo/Non Schedulato,False,Malta,Wizz Air Malta,Airbus A320-200,,2026-09-11 02:31:40,N/D,Sorvolo,N/D,5608,270.0,9.35,Malta,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:33:07,N/D,Sorvolo,N/D,3048,200.79,13.14,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:33:41,N/D,Sorvolo,N/D,2849,200.63,12.34,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:35:08,N/D,Sorvolo,N/D,2133,142.01,18.45,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:35:42,N/D,Transito,N/D,1965,105.5,21.25,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:37:09,N/D,Transito,N/D,1562,358.22,23.99,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:37:43,N/D,Transito,N/D,1386,357.88,21.94,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:39:10,N/D,Sorvolo,N/D,906,285.17,14.83,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:39:44,N/D,Sorvolo,N/D,769,284.97,12.14,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:41:11,RWY 28,Atterraggio,Est -> Ovest,381,284.52,4.74,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:41:45,RWY 28,Atterraggio,Est -> Ovest,304,284.52,3.29,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:43:12,RWY 28,Atterraggio,Est -> Ovest,228,285.01,1.87,Ireland,0
RYR94CD,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:43:12,N/D,Transito,N/D,10972,219.73,20.34,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:43:46,RWY 28,Atterraggio,Est -> Ovest,228,285.01,1.87,Ireland,0
RYR94CD,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:43:46,N/D,Transito,N/D,10972,219.65,21.61,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:45:13,RWY 28,Atterraggio,Est -> Ovest,228,285.01,1.87,Ireland,0
RYR9373,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 02:45:47,RWY 28,Atterraggio,Est -> Ovest,228,285.01,1.87,Ireland,0
RYR7CE,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:23:31,N/D,Transito,N/D,1463,358.89,22.77,Malta,0
RYR7CE,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:24:05,N/D,Transito,N/D,1303,358.01,21.35,Malta,0
RYR5DN,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:25:32,N/D,Transito,N/D,1714,358.18,25.86,Malta,0
RYR7CE,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:25:32,N/D,Sorvolo,N/D,830,285.37,13.36,Malta,0
RYR5DN,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:26:06,N/D,Transito,N/D,1516,359.17,23.38,Malta,0
RYR7CE,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:26:06,RWY 28,Avvicinamento,Est -> Ovest,655,285.49,9.95,Malta,0
RYR5DN,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:27:33,N/D,Sorvolo,N/D,1097,283.65,18.32,Malta,0
RYR7CE,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:27:33,RWY 28,Atterraggio,Est -> Ovest,342,284.52,4.11,Malta,0
RYR5DN,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:28:07,N/D,Sorvolo,N/D,937,284.97,15.35,Malta,0
RYR7CE,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:28:07,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.81,Malta,0
RYR5DN,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:29:34,RWY 28,Avvicinamento,Est -> Ovest,510,284.71,7.3,Malta,0
RYR7CE,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:29:34,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.81,Malta,0
RYR5DN,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:30:08,RWY 28,Atterraggio,Est -> Ovest,350,284.86,4.31,Malta,0
RYR7CE,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:30:08,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.81,Malta,0
RYR5DN,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:31:35,RWY 28,Atterraggio,Est -> Ovest,228,285.22,1.89,Malta,0
RYR7CE,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:31:35,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.81,Malta,0
RYR5DN,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:32:09,RWY 28,Atterraggio,Est -> Ovest,228,285.22,1.89,Malta,0
RYR7CE,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:32:09,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.81,Malta,0
TVS4147,Cargo/Non Schedulato,False,Czech Republic,Compagnia TVS,N/D,,2026-09-11 03:33:36,N/D,Sorvolo,N/D,10972,38.74,14.83,Czech Republic,0
RYR5DN,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:33:36,RWY 28,Atterraggio,Est -> Ovest,228,285.22,1.89,Malta,0
TVS4147,Cargo/Non Schedulato,False,Czech Republic,Compagnia TVS,N/D,,2026-09-11 03:34:10,N/D,Transito,N/D,10972,38.95,20.32,Czech Republic,0
RYR5DN,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:34:10,RWY 28,Atterraggio,Est -> Ovest,228,285.22,1.89,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:35:37,N/D,Sorvolo,N/D,3787,163.73,17.76,Denmark,0
RYR5DN,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:35:37,RWY 28,Atterraggio,Est -> Ovest,228,285.22,1.89,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:36:11,N/D,Sorvolo,N/D,3520,164.0,11.59,Denmark,0
RYR3301,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:36:11,N/D,Transito,N/D,1744,359.75,26.51,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:37:38,N/D,Decollo,Rotta 141.1°,2941,141.07,2.38,Denmark,0
RYR3301,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:37:38,N/D,Transito,N/D,1257,355.58,21.19,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:38:12,N/D,Avvicinamento,Rotta 137.4°,2598,137.44,7.27,Denmark,0
RYR3301,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:38:12,N/D,Sorvolo,N/D,1104,285.63,18.65,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:39:39,N/D,Sorvolo,N/D,2011,128.89,17.83,Denmark,0
RYR3301,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:39:39,N/D,Sorvolo,N/D,746,284.85,11.64,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:40:13,N/D,Transito,N/D,1805,105.77,21.74,Denmark,0
RYR3301,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:40:13,RWY 28,Avvicinamento,Est -> Ovest,571,284.82,8.45,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:41:40,N/D,Transito,N/D,1386,16.73,25.0,Denmark,0
RYR3301,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:41:40,RWY 28,Atterraggio,Est -> Ovest,266,284.83,2.61,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:42:14,N/D,Transito,N/D,1165,307.43,23.14,Denmark,0
RYR3301,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:42:14,RWY 28,Atterraggio,Est -> Ovest,228,285.15,1.89,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:43:41,N/D,Sorvolo,N/D,998,283.96,16.29,Denmark,0
RYR3301,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:43:41,RWY 28,Atterraggio,Est -> Ovest,228,285.15,1.89,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:44:15,N/D,Sorvolo,N/D,815,285.23,12.75,Denmark,0
RYR3301,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:44:15,RWY 28,Atterraggio,Est -> Ovest,228,285.15,1.89,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:45:42,RWY 28,Avvicinamento,Est -> Ovest,480,285.55,6.55,Denmark,0
RYR3301,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:45:42,RWY 28,Atterraggio,Est -> Ovest,228,285.15,1.89,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:46:16,RWY 28,Atterraggio,Est -> Ovest,335,284.83,3.84,Denmark,0
RYR3301,Cargo/Non Schedulato,False,Malta,Ryanair,Boeing 737-800,,2026-09-11 03:46:16,RWY 28,Atterraggio,Est -> Ovest,228,285.15,1.89,Malta,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:47:43,RWY 28,Atterraggio,Est -> Ovest,228,284.83,1.86,Denmark,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:48:17,RWY 28,Atterraggio,Est -> Ovest,228,284.83,1.86,Denmark,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:49:44,RWY 28,Atterraggio,Est -> Ovest,228,284.83,1.86,Denmark,0
UNKNOWN,Cargo/Non Schedulato,False,Georgia,Compagnia UNK,N/D,,2026-09-11 03:49:44,RWY 10,Decollo,Ovest -> Est,274,104.78,1.19,Georgia,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:50:18,RWY 28,Atterraggio,Est -> Ovest,228,284.83,1.86,Denmark,0
IGT1202,Cargo/Non Schedulato,False,Georgia,Compagnia IGT,N/D,,2026-09-11 03:50:18,RWY 10,Decollo,Ovest -> Est,838,104.28,3.76,Georgia,0
SRR6402,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 03:51:45,RWY 28,Atterraggio,Est -> Ovest,228,284.83,1.86,Denmark,0
IGT1202,Cargo/Non Schedulato,False,Georgia,Compagnia IGT,N/D,,2026-09-11 03:51:45,N/D,Sorvolo,N/D,1531,117.95,12.88,Georgia,0
IGT1202,Cargo/Non Schedulato,False,Georgia,Compagnia IGT,N/D,,2026-09-11 03:52:19,N/D,Sorvolo,N/D,2141,72.61,17.42,Georgia,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 03:55:47,N/D,Transito,N/D,1767,359.01,27.2,Ireland,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 03:56:21,N/D,Transito,N/D,1562,358.4,24.32,Ireland,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 03:57:48,N/D,Sorvolo,N/D,1158,304.76,19.73,Ireland,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 03:58:22,N/D,Sorvolo,N/D,982,284.78,16.24,Ireland,0
ICV782,Cargo/Non Schedulato,False,Luxembourg,Compagnia ICV,N/D,,2026-09-11 03:59:49,N/D,Transito,N/D,5737,252.58,21.26,Luxembourg,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 03:59:49,RWY 28,Avvicinamento,Est -> Ovest,601,284.91,8.98,Ireland,0
ICV782,Cargo/Non Schedulato,False,Luxembourg,Compagnia ICV,N/D,,2026-09-11 04:00:23,N/D,Sorvolo,N/D,5158,252.68,16.23,Luxembourg,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 04:00:23,RWY 28,Avvicinamento,Est -> Ovest,480,284.34,6.64,Ireland,0
ICV782,Cargo/Non Schedulato,False,Luxembourg,Compagnia ICV,N/D,,2026-09-11 04:01:50,N/D,Sorvolo,N/D,3977,252.75,14.86,Luxembourg,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 04:01:50,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland,0
ICV782,Cargo/Non Schedulato,False,Luxembourg,Compagnia ICV,N/D,,2026-09-11 04:02:24,N/D,Sorvolo,N/D,3604,252.41,19.06,Luxembourg,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 04:02:24,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 04:03:51,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 04:04:25,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 04:05:52,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland,0
RYR9898,Cargo/Non Schedulato,False,Ireland,Ryanair,Boeing 737-800,,2026-09-11 04:06:26,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland,0
DHK528,Cargo/Non Schedulato,False,United Kingdom,Compagnia DHK,N/D,,2026-09-11 04:36:06,N/D,Sorvolo,N/D,5974,79.52,11.71,United Kingdom,0
DHK528,Cargo/Non Schedulato,False,United Kingdom,Compagnia DHK,N/D,,2026-09-11 04:36:40,N/D,Sorvolo,N/D,6217,79.6,7.56,United Kingdom,0
DHK528,Cargo/Non Schedulato,False,United Kingdom,Compagnia DHK,N/D,,2026-09-11 04:38:07,N/D,Sorvolo,N/D,7399,79.79,18.24,United Kingdom,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 04:50:47,N/D,Transito,N/D,3810,121.3,22.68,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 04:52:14,N/D,Avvicinamento,Rotta 121.4°,3261,121.39,8.94,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 04:52:48,N/D,Avvicinamento,Rotta 121.4°,3063,121.37,2.84,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 04:54:15,N/D,Avvicinamento,Rotta 137.0°,2583,137.02,8.63,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 04:54:49,N/D,Sorvolo,N/D,2362,137.06,13.71,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 04:56:16,N/D,Transito,N/D,1836,104.43,23.37,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 04:56:50,N/D,Transito,N/D,1630,50.55,25.52,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 04:58:17,N/D,Transito,N/D,1234,298.26,22.59,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 04:58:51,N/D,Sorvolo,N/D,1150,285.34,19.43,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 05:00:23,N/D,Sorvolo,N/D,792,285.32,12.35,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 05:00:52,N/D,Sorvolo,N/D,685,284.74,10.39,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 05:02:24,RWY 28,Atterraggio,Est -> Ovest,320,284.85,3.5,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 05:02:53,RWY 28,Atterraggio,Est -> Ovest,236,285.04,1.89,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 05:04:25,RWY 28,Atterraggio,Est -> Ovest,236,285.04,1.89,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 05:04:54,RWY 28,Atterraggio,Est -> Ovest,236,285.04,1.89,Denmark,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 05:06:26,RWY 28,Atterraggio,Est -> Ovest,236,285.04,1.89,Denmark,0
SVA131,Cargo/Non Schedulato,False,Saudi Arabia,Saudia,Boeing 777-300ER,,2026-09-11 05:06:26,N/D,Sorvolo,N/D,11582,295.65,18.15,Saudi Arabia,0
SRR6498,Cargo/Non Schedulato,False,Denmark,Compagnia SRR,N/D,,2026-09-11 05:06:55,RWY 28,Atterraggio,Est -> Ovest,236,285.04,1.89,Denmark,0
SVA131,Cargo/Non Schedulato,False,Saudi Arabia,Saudia,Boeing 777-300ER,,2026-09-11 05:06:55,N/D,Sorvolo,N/D,11574,295.86,15.2,Saudi Arabia,0
SVA131,Cargo/Non Schedulato,False,Saudi Arabia,Saudia,Boeing 777-300ER,,2026-09-11 05:08:27,N/D,Transito,N/D,11574,295.64,23.99,Saudi Arabia,0
AFR673,Cargo/Non Schedulato,False,France,Air France,Airbus A319-100,,2026-09-11 05:16:31,N/D,Transito,N/D,10972,298.04,20.85,France,0
AFR673,Cargo/Non Schedulato,False,France,Air France,Airbus A319-100,,2026-09-11 05:17:00,N/D,Transito,N/D,10972,297.87,22.91,France,0
ETH734,Cargo/Non Schedulato,False,Ethiopia,Compagnia ETH,N/D,,2026-09-11 05:28:36,N/D,Sorvolo,N/D,12192,294.57,12.5,Ethiopia,0
ETH734,Cargo/Non Schedulato,False,Ethiopia,Compagnia ETH,N/D,,2026-09-11 05:29:06,N/D,Sorvolo,N/D,12192,294.35,9.84,Ethiopia,0
