callsign_volo,tipo_movimento,destinazione_origine,orario_schedulato,orario_effettivo,stato_volo,scan_timestamp
FR 1536,D,CASTELLON DE LA PLANA,15:30,15:30,OPERATO DA MALTA AIR,2026-09-21 12:00:26
FR 8844,D,WROCLAW - BRESLAVIA,15:40,15:40,OPERATO DA BUZZ,2026-09-21 12:00:26
FR 6703,D,SKIATHOS,15:40,15:40,Operativo,2026-09-21 12:00:26
W4 5018,D,TIRANA,15:45,15:45,Operativo,2026-09-21 12:00:26
FR 3673,D,LONDON STANSTED,15:50,15:50,Operativo,2026-09-21 12:00:26
FR 845,D,CLUJ-NAPOCA,15:50,15:50,OPERATO DA MALTA AIR,2026-09-21 12:00:26
V7 2211,D,NANTES,16:00,16:00,Operativo,2026-09-21 12:00:26
FR 7324,D,MALTA,16:10,16:10,Operativo,2026-09-21 12:00:26
FR 3217,D,MANCHESTER,16:20,16:20,Operativo,2026-09-21 12:00:26
FR 2858,D,BRINDISI,16:25,16:25,Operativo,2026-09-21 12:00:26
FR 8801,D,IBIZA,16:40,16:40,Operativo,2026-09-21 12:00:26
FR 5655,D,PALMA DE MALLORCA,16:50,16:50,OPERATO DA MALTA AIR,2026-09-21 12:00:26
FR 4714,D,RIGA,16:55,16:55,Operativo,2026-09-21 12:00:26
FR 2990,D,COPENHAGEN,16:55,16:55,Operativo,2026-09-21 12:00:26
FR 5102,D,BIRMINGHAM,16:55,16:55,Operativo,2026-09-21 12:00:26
PC 1214,D,ISTANBUL S. GOKCEN,17:15,17:15,Operativo,2026-09-21 12:00:26
AZ 7058,D,ISTANBUL S. GOKCEN,17:15,17:15,Operativo,2026-09-21 12:00:26
FR 3962,D,MARRAKECH,17:25,17:25,OPERATO DA MALTA AIR,2026-09-21 12:00:26
FR 3545,D,FEZ,17:45,17:45,OPERATO DA MALTA AIR,2026-09-21 12:00:26
FR 5148,D,ZADAR,17:50,17:50,Operativo,2026-09-21 12:00:26
FR 3528,D,PRAGUE,17:55,17:55,OPERATO DA MALTA AIR,2026-09-21 12:00:26
FR 2872,D,VILNIUS,17:55,17:55,Operativo,2026-09-21 12:00:26
FR 3440,D,LAMEZIA,18:00,18:00,Operativo,2026-09-21 12:00:26
FR 9196,D,TRAPANI,18:05,18:05,OPERATO DA MALTA AIR,2026-09-21 12:00:26
FR 3400,D,SOFIA,18:05,18:05,OPERATO DA BUZZ,2026-09-21 12:00:26
BZ 155,D,TEL AVIV,18:15,18:15,Operativo,2026-09-21 12:00:26
FR 410,D,LUXEMBOURG,18:20,18:20,Assistenza Milan Bergamo Airport SEDE LEGALE Via Orio al Serio 49/,2026-09-21 12:00:26
