flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 5120,Decollo,06:50,06:50,MADRID06:50 | 06:50,nan,2026-01-28 23:00:00
FR 4042,Decollo,06:55,06:55,PORTO06:55 | 06:55,nan,2026-01-28 23:00:00
FR 8355,Decollo,07:00,07:00,TIRANA07:00 | 07:00,nan,2026-01-28 23:00:00
FR 820,Decollo,07:10,07:10,LISBON07:10 | 07:10,nan,2026-01-28 23:00:00
NO 4420,Decollo,07:30,07:30,DAKAR07:30 | 07:30,nan,2026-01-28 23:00:00
FR 3154,Decollo,07:30,07:30,AMMAN07:30 | 07:30,nan,2026-01-28 23:00:00
FR 4132,Decollo,07:50,07:50,BARI07:50 | 07:50Operato da Malta Air,Operato da Malta Air,2026-01-28 23:00:00
FR 859,Decollo,07:50,07:50,BRINDISI07:50 | 07:50Operato da Malta Air,Operato da Malta Air,2026-01-28 23:00:00
FR 3593,Decollo,07:55,07:55,POZNAN07:55 | 07:55,nan,2026-01-28 23:00:00
FR 3530,Decollo,08:00,08:00,PRAGUE08:00 | 08:00,nan,2026-01-28 23:00:00
FR 6149,Decollo,08:05,08:05,PALERMO08:05 | 08:05Operato da Malta Air,Operato da Malta Air,2026-01-28 23:00:00
W4 3132,Decollo,08:10,08:10,BUCHAREST BANEASA08:10 | 08:10,nan,2026-01-28 23:00:00
FR 2669,Decollo,08:10,08:10,BERLIN08:10 | 08:10,nan,2026-01-28 23:00:00
FR 3200,Decollo,08:20,08:20,CAGLIARI08:20 | 08:20Operato da Malta Air,Operato da Malta Air,2026-01-28 23:00:00
W6 1432,Decollo,08:25,08:25,WARSAW08:25 | 08:25,nan,2026-01-28 23:00:00
FR 497,Decollo,08:35,08:35,VALENCIA08:35 | 08:35,nan,2026-01-28 23:00:00
FR 3561,Decollo,08:50,08:50,NAPOLI08:50 | 08:50Operato da Malta Air,Operato da Malta Air,2026-01-28 23:00:00
FR 3341,Decollo,09:15,09:15,VARSAVIA MODLIN09:15 | 09:15,nan,2026-01-28 23:00:00
FR 1533,Decollo,09:20,09:20,VIENNA09:20 | 09:20Operato da Lauda Europe,Operato da Lauda Europe,2026-01-28 23:00:00
FR 2892,Decollo,09:30,09:30,CATANIA09:30 | 09:30,nan,2026-01-28 23:00:00
FR 3559,Decollo,09:35,09:35,BRISTOL09:35 | 09:35,nan,2026-01-28 23:00:00
V7 3511,Decollo,10:15,10:15,ASTURIAS10:15 | 10:15,nan,2026-01-28 23:00:00
FR 4650,Decollo,10:30,10:30,TRAPANI10:30 | 10:30Operato da Malta Air,Operato da Malta Air,2026-01-28 23:00:00
FR 3164,Decollo,11:05,11:05,BUDAPEST11:05 | 11:05Operato da BUZZ,Operato da BUZZ,2026-01-28 23:00:00
FR 2428,Decollo,11:25,11:25,SARAJEVO11:25 | 11:25,nan,2026-01-28 23:00:00
FR 3432,Decollo,11:45,11:45,PARIS BEAUVAIS11:45 | 11:45,nan,2026-01-28 23:00:00
FR 3673,Decollo,12:00,12:00,LONDON  STANSTED12:00 | 12:00,nan,2026-01-28 23:00:00
FR 3460,Decollo,12:20,12:20,EINDHOVEN12:20 | 12:20Operato da Malta Air,Operato da Malta Air,2026-01-28 23:00:00
FR 461,Decollo,12:20,12:20,NEWCASTLE12:20 | 12:20,nan,2026-01-28 23:00:00
PC 1212,Decollo,12:30,12:30,ISTANBUL S. GOKCEN12:30 | 12:30,nan,2026-01-28 23:00:00
FR 3396,Decollo,12:30,12:30,CROTONE12:30 | 12:30,nan,2026-01-28 23:00:00
AZ 7048,Decollo,12:30,12:30,ISTANBUL S. GOKCEN12:30 | 12:30,nan,2026-01-28 23:00:00
W6 4352,Decollo,12:35,12:35,SOFIA12:35 | 12:35,nan,2026-01-28 23:00:00
FR 3280,Decollo,12:35,12:35,GDANSK - DANZICA12:35 | 12:35Operato da BUZZ,Operato da BUZZ,2026-01-28 23:00:00
FZ 1573,Decollo,12:40,12:40,DUBAI12:40 | 12:40,nan,2026-01-28 23:00:00
W4 5018,Decollo,13:05,13:05,TIRANA13:05 | 13:05,nan,2026-01-28 23:00:00
VF 062,Decollo,13:15,13:15,ISTANBUL S. GOKCEN13:15 | 13:15,nan,2026-01-28 23:00:00
FR 3219,Decollo,13:20,13:20,MANCHESTER13:20 | 13:20Operato da Malta Air,Operato da Malta Air,2026-01-28 23:00:00
FR 219,Decollo,13:20,13:20,ALICANTE13:20 | 13:20,nan,2026-01-28 23:00:00
FR 8349,Decollo,13:55,13:55,TIRANA13:55 | 13:55,nan,2026-01-28 23:00:00
FR 266,Decollo,13:55,13:55,FUERTEVENTURA13:55 | 13:55,nan,2026-01-28 23:00:00
FR 9292,Decollo,14:15,14:15,KAUNAS14:15 | 14:15,nan,2026-01-28 23:00:00
FR 5980,Decollo,14:15,14:15,TOULOUSE14:15 | 14:15,nan,2026-01-28 23:00:00
FR 888,Decollo,15:20,15:20,KRAKOW15:20 | 15:20Operato da BUZZ,Operato da BUZZ,2026-01-28 23:00:00
