flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-04-15 23:00:00
FR 9890,Decollo,07:35,07:35,LODZ07:35 | 07:35Operato da Malta Air,Operato da Malta Air,2026-04-15 23:00:00
FR 3408,Decollo,07:55,07:55,KATOWICE07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-04-15 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-04-15 23:00:00
FR 2107,Decollo,08:00,08:00,BUDAPEST08:00 | 08:00Operato da BUZZ,Operato da BUZZ,2026-04-15 23:00:00
FR 1746,Decollo,08:00,08:00,KNOCK08:00 | 08:00,nan,2026-04-15 23:00:00
FR 847,Decollo,08:05,08:05,BARCELONA EL PRAT08:05 | 08:05,nan,2026-04-15 23:00:00
W6 4352,Decollo,08:10,08:10,SOFIA08:10 | 08:10,nan,2026-04-15 23:00:00
FR 5092,Decollo,08:15,08:15,LAMEZIA08:15 | 08:15Operato da Malta Air,Operato da Malta Air,2026-04-15 23:00:00
FR 6451,Decollo,08:25,08:25,PALERMO08:25 | 08:25Operato da Malta Air,Operato da Malta Air,2026-04-15 23:00:00
FR 3341,Decollo,08:30,08:30,VARSAVIA MODLIN08:30 | 08:30Operato da BUZZ,Operato da BUZZ,2026-04-15 23:00:00
FR 1533,Decollo,08:30,08:30,VIENNA08:30 | 08:30Operato da Lauda Europe,Operato da Lauda Europe,2026-04-15 23:00:00
W6 1432,Decollo,08:40,08:40,WARSAW08:40 | 08:40,nan,2026-04-15 23:00:00
W4 5024,Decollo,08:45,08:45,TIRANA08:45 | 08:45,nan,2026-04-15 23:00:00
FR 2858,Decollo,09:00,09:00,BRINDISI09:00 | 09:00,nan,2026-04-15 23:00:00
FR 2322,Decollo,09:05,09:05,PESCARA09:05 | 09:05,nan,2026-04-15 23:00:00
