flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
MT 1160,Decollo,05:45,05:45,LAMPEDUSA05:45 | 05:45,nan,2026-07-03 23:00:00
FR 2669,Decollo,05:45,05:45,BERLIN05:45 | 05:45Operato da Malta Air,Operato da Malta Air,2026-07-03 23:00:00
FR 2254,Decollo,05:45,05:45,ALGHERO05:45 | 05:45,nan,2026-07-03 23:00:00
FR 5139,Decollo,05:50,05:50,FARO05:50 | 05:50,nan,2026-07-03 23:00:00
FR 3200,Decollo,05:50,05:50,CAGLIARI05:50 | 05:50Operato da Malta Air,Operato da Malta Air,2026-07-03 23:00:00
FR 3659,Decollo,05:55,05:55,BRUXELLES CHARLEROI05:55 | 05:55,nan,2026-07-03 23:00:00
FR 6178,Decollo,05:55,05:55,FUERTEVENTURA05:55 | 05:55,nan,2026-07-03 23:00:00
FR 3545,Decollo,06:00,06:00,FEZ06:00 | 06:00,nan,2026-07-03 23:00:00
FR 8334,Decollo,06:00,06:00,IBIZA06:00 | 06:00Operato da Malta Air,Operato da Malta Air,2026-07-03 23:00:00
FR 1176,Decollo,06:05,06:05,MENORCA06:05 | 06:05,nan,2026-07-03 23:00:00
FR 9196,Decollo,06:05,06:05,TRAPANI06:05 | 06:05,nan,2026-07-03 23:00:00
FR 3142,Decollo,06:10,06:10,BARCELONA EL PRAT06:10 | 06:10,nan,2026-07-03 23:00:00
FR 5120,Decollo,06:20,06:20,MADRID06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-07-03 23:00:00
FR 2285,Decollo,06:20,06:20,NAPOLI06:20 | 06:20Operato da Malta Air,Operato da Malta Air,2026-07-03 23:00:00
FR 3593,Decollo,06:30,06:30,POZNAN06:30 | 06:30Operato da Malta Air,Operato da Malta Air,2026-07-03 23:00:00
FR 3528,Decollo,06:30,06:30,PRAGUE06:30 | 06:30,nan,2026-07-03 23:00:00
FR 8121,Decollo,06:35,06:35,TIRANA06:35 | 06:35,nan,2026-07-03 23:00:00
FR 3400,Decollo,06:45,06:45,SOFIA06:45 | 06:45,nan,2026-07-03 23:00:00
FR 1417,Decollo,06:45,06:45,LAMEZIA06:45 | 06:45Operato da Malta Air,Operato da Malta Air,2026-07-03 23:00:00
FR 2261,Decollo,06:45,06:45,CATANIA06:45 | 06:45,nan,2026-07-03 23:00:00
NO 6485,Decollo,07:00,07:00,IBIZA07:00 | 07:00,nan,2026-07-03 23:00:00
FR 1746,Decollo,07:20,07:20,KNOCK07:20 | 07:20,nan,2026-07-03 23:00:00
FR 5669,Decollo,07:25,07:25,LEMNOS07:25 | 07:25Operato da Malta Air,Operato da Malta Air,2026-07-03 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-07-03 23:00:00
FR 1533,Decollo,07:35,07:35,VIENNA07:35 | 07:35Operato da Lauda Europe,Operato da Lauda Europe,2026-07-03 23:00:00
FR 413,Decollo,07:50,07:50,THESSALONIKI07:50 | 07:50Operato da Malta Air,Operato da Malta Air,2026-07-03 23:00:00
AP 3223,Decollo,18:20,19:20,LAMEZIA18:20 | 19:20In ritardo,In ritardo,2026-07-03 23:00:00
