callsign_volo,tipo_movimento,destinazione_origine,orario_schedulato,orario_effettivo,stato_volo,scan_timestamp
FR 2878,D,STOCKHOLM,10:00,10:00,Operativo,2026-09-16 00:00:21
FR 4845,D,DUBLIN,10:10,10:10,Operativo,2026-09-16 00:00:21
FR 259,D,BUCHAREST OTOPENI,10:10,10:10,Operativo,2026-09-16 00:00:21
FR 3437,D,SOFIA,10:25,10:25,Operativo,2026-09-16 00:00:21
FR 3448,D,BRINDISI,10:30,10:30,Operativo,2026-09-16 00:00:21
FR 5999,D,ZAGREB,10:40,10:40,Operativo,2026-09-16 00:00:21
FR 3502,D,ZARAGOZA,10:50,10:50,Operativo,2026-09-16 00:00:21
FR 497,D,VALENCIA,10:55,10:55,Operativo,2026-09-16 00:00:21
FR 4980,D,CORFU,11:00,11:00,Operativo,2026-09-16 00:00:21
FR 2649,D,MALAGA,11:10,11:10,OPERATO DA MALTA AIR,2026-09-16 00:00:21
FR 3217,D,MANCHESTER,11:20,11:20,OPERATO DA MALTA AIR Assistenza Milan Bergamo Airport SEDE LEGALE Via Orio al Serio 49/,2026-09-16 00:00:21
