timestamp,sessione_notturna,callsign,icao24,pista,fase_volo,direzione,quota_ft,rotta_deg,distanza_km,paese
2026-09-11 01:55:21,2026-09-10,RYR90WG,4cae49,N/D,Sorvolo,N/D,2202,105.57,18.69,Ireland
2026-09-11 01:56:48,2026-09-10,RYR90WG,4cae49,N/D,Transito,N/D,1767,39.08,25.71,Ireland
2026-09-11 01:57:22,2026-09-10,RYR90WG,4cae49,N/D,Transito,N/D,1638,358.88,24.77,Ireland
2026-09-11 01:58:49,2026-09-10,RYR90WG,4cae49,N/D,Sorvolo,N/D,1181,312.3,19.88,Ireland
2026-09-11 01:59:23,2026-09-10,RYR90WG,4cae49,N/D,Sorvolo,N/D,1028,285.73,17.04,Ireland
2026-09-11 02:00:51,2026-09-10,RYR5GG,4cadfd,N/D,Transito,N/D,1798,357.47,26.38,Ireland
2026-09-11 02:00:51,2026-09-10,RYR90WG,4cae49,RWY 28,Avvicinamento,Est -> Ovest,563,284.85,8.26,Ireland
2026-09-11 02:01:25,2026-09-10,RYR5GG,4cadfd,N/D,Transito,N/D,1584,358.94,24.15,Ireland
2026-09-11 02:01:25,2026-09-10,RYR90WG,4cae49,RWY 28,Avvicinamento,Est -> Ovest,434,284.7,5.72,Ireland
2026-09-11 02:02:52,2026-09-10,RYR5GG,4cadfd,N/D,Sorvolo,N/D,1120,288.24,18.74,Ireland
2026-09-11 02:02:52,2026-09-10,RYR90WG,4cae49,RWY 28,Atterraggio,Est -> Ovest,228,284.6,1.91,Ireland
2026-09-11 02:02:52,2026-09-10,RYR56HH,4d22bd,N/D,Sorvolo,N/D,6004,67.7,15.49,Malta
2026-09-11 02:03:26,2026-09-10,RYR5GG,4cadfd,N/D,Sorvolo,N/D,952,284.97,15.75,Ireland
2026-09-11 02:03:26,2026-09-10,RYR90WG,4cae49,RWY 28,Atterraggio,Est -> Ovest,228,284.6,1.91,Ireland
2026-09-11 02:03:26,2026-09-10,RYR56HH,4d22bd,N/D,Sorvolo,N/D,6316,67.79,10.02,Malta
2026-09-11 02:04:53,2026-09-10,RYR5GG,4cadfd,RWY 28,Avvicinamento,Est -> Ovest,525,285.4,7.56,Ireland
2026-09-11 02:04:53,2026-09-10,RYR90WG,4cae49,RWY 28,Atterraggio,Est -> Ovest,228,284.6,1.91,Ireland
2026-09-11 02:04:53,2026-09-10,RYR56HH,4d22bd,N/D,Sorvolo,N/D,7185,67.95,14.16,Malta
2026-09-11 02:05:27,2026-09-10,RYR5GG,4cadfd,RWY 28,Avvicinamento,Est -> Ovest,426,284.59,5.67,Ireland
2026-09-11 02:05:27,2026-09-10,RYR90WG,4cae49,RWY 28,Atterraggio,Est -> Ovest,228,284.6,1.91,Ireland
2026-09-11 02:05:27,2026-09-10,RYR56HH,4d22bd,N/D,Sorvolo,N/D,7414,67.93,18.75,Malta
2026-09-11 02:06:54,2026-09-10,RYR5GG,4cadfd,RWY 28,Atterraggio,Est -> Ovest,228,285.19,1.94,Ireland
2026-09-11 02:06:54,2026-09-10,RYR90WG,4cae49,RWY 28,Atterraggio,Est -> Ovest,228,284.6,1.91,Ireland
2026-09-11 02:07:28,2026-09-10,RYR5GG,4cadfd,RWY 28,Atterraggio,Est -> Ovest,228,285.19,1.94,Ireland
2026-09-11 02:08:55,2026-09-10,EZY2614,406a92,N/D,Transito,N/D,6065,293.05,22.12,United Kingdom
2026-09-11 02:08:55,2026-09-10,RYR5GG,4cadfd,RWY 28,Atterraggio,Est -> Ovest,228,285.19,1.94,Ireland
2026-09-11 02:08:55,2026-09-10,RYR61TF,4cadf5,N/D,Sorvolo,N/D,1173,284.8,19.66,Ireland
2026-09-11 02:09:29,2026-09-10,EZY2614,406a92,N/D,Sorvolo,N/D,5791,292.95,17.24,United Kingdom
2026-09-11 02:09:29,2026-09-10,RYR5GG,4cadfd,RWY 28,Atterraggio,Est -> Ovest,228,285.19,1.94,Ireland
2026-09-11 02:09:29,2026-09-10,RYR61TF,4cadf5,N/D,Sorvolo,N/D,1028,284.93,17.04,Ireland
2026-09-11 02:10:56,2026-09-10,EZY2614,406a92,N/D,Sorvolo,N/D,4625,261.3,10.76,United Kingdom
2026-09-11 02:10:56,2026-09-10,RYR51YN,4ca701,N/D,Transito,N/D,1623,358.23,24.63,Ireland
2026-09-11 02:10:56,2026-09-10,RYR5GG,4cadfd,RWY 28,Atterraggio,Est -> Ovest,228,285.19,1.94,Ireland
2026-09-11 02:10:56,2026-09-10,RYR61TF,4cadf5,RWY 28,Avvicinamento,Est -> Ovest,556,284.71,8.12,Ireland
2026-09-11 02:11:30,2026-09-10,EZY2614,406a92,N/D,Sorvolo,N/D,4267,261.53,14.08,United Kingdom
2026-09-11 02:11:30,2026-09-10,RYR51YN,4ca701,N/D,Transito,N/D,1470,357.89,22.72,Ireland
2026-09-11 02:11:30,2026-09-10,RYR61TF,4cadf5,RWY 28,Avvicinamento,Est -> Ovest,426,284.8,5.72,Ireland
2026-09-11 02:12:57,2026-09-10,RYR51YN,4ca701,N/D,Sorvolo,N/D,952,284.97,15.59,Ireland
2026-09-11 02:12:57,2026-09-10,RYR61TF,4cadf5,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland
2026-09-11 02:13:31,2026-09-10,RYR51YN,4ca701,N/D,Sorvolo,N/D,800,285.23,12.57,Ireland
2026-09-11 02:13:31,2026-09-10,RYR61TF,4cadf5,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland
2026-09-11 02:14:58,2026-09-10,RYR51YN,4ca701,RWY 28,Atterraggio,Est -> Ovest,388,284.91,4.82,Ireland
2026-09-11 02:14:58,2026-09-10,RYR61TF,4cadf5,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland
2026-09-11 02:15:32,2026-09-10,RYR51YN,4ca701,RWY 28,Atterraggio,Est -> Ovest,259,284.72,2.39,Ireland
2026-09-11 02:15:32,2026-09-10,RYR61TF,4cadf5,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland
2026-09-11 02:16:59,2026-09-10,RYR51YN,4ca701,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.88,Ireland
2026-09-11 02:16:59,2026-09-10,RYR61TF,4cadf5,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland
2026-09-11 02:17:33,2026-09-10,RYR51YN,4ca701,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.88,Ireland
2026-09-11 02:17:33,2026-09-10,RYR61TF,4cadf5,RWY 28,Atterraggio,Est -> Ovest,228,284.7,1.96,Ireland
2026-09-11 02:19:00,2026-09-10,RYR51YN,4ca701,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.88,Ireland
2026-09-11 02:19:34,2026-09-10,RYR51YN,4ca701,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.88,Ireland
2026-09-11 02:29:05,2026-09-10,WMT804,4d2145,N/D,Sorvolo,N/D,6652,267.05,19.92,Malta
2026-09-11 02:29:39,2026-09-10,WMT804,4d2145,N/D,Sorvolo,N/D,6438,267.01,12.32,Malta
2026-09-11 02:31:06,2026-09-10,RYR9373,4ca75f,N/D,Transito,N/D,3954,200.68,26.42,Ireland
2026-09-11 02:31:06,2026-09-10,WMT804,4d2145,N/D,Sorvolo,N/D,5806,266.78,3.2,Malta
2026-09-11 02:31:40,2026-09-10,RYR9373,4ca75f,N/D,Transito,N/D,3954,200.63,21.43,Ireland
2026-09-11 02:31:40,2026-09-10,WMT804,4d2145,N/D,Sorvolo,N/D,5608,270.0,9.35,Malta
2026-09-11 02:33:07,2026-09-10,RYR9373,4ca75f,N/D,Sorvolo,N/D,3048,200.79,13.14,Ireland
2026-09-11 02:33:41,2026-09-10,RYR9373,4ca75f,N/D,Sorvolo,N/D,2849,200.63,12.34,Ireland
2026-09-11 02:35:08,2026-09-10,RYR9373,4ca75f,N/D,Sorvolo,N/D,2133,142.01,18.45,Ireland
2026-09-11 02:35:42,2026-09-10,RYR9373,4ca75f,N/D,Transito,N/D,1965,105.5,21.25,Ireland
2026-09-11 02:37:09,2026-09-10,RYR9373,4ca75f,N/D,Transito,N/D,1562,358.22,23.99,Ireland
2026-09-11 02:37:43,2026-09-10,RYR9373,4ca75f,N/D,Transito,N/D,1386,357.88,21.94,Ireland
2026-09-11 02:39:10,2026-09-10,RYR9373,4ca75f,N/D,Sorvolo,N/D,906,285.17,14.83,Ireland
2026-09-11 02:39:44,2026-09-10,RYR9373,4ca75f,N/D,Sorvolo,N/D,769,284.97,12.14,Ireland
2026-09-11 02:41:11,2026-09-10,RYR9373,4ca75f,RWY 28,Atterraggio,Est -> Ovest,381,284.52,4.74,Ireland
2026-09-11 02:41:45,2026-09-10,RYR9373,4ca75f,RWY 28,Atterraggio,Est -> Ovest,304,284.52,3.29,Ireland
2026-09-11 02:43:12,2026-09-10,RYR9373,4ca75f,RWY 28,Atterraggio,Est -> Ovest,228,285.01,1.87,Ireland
2026-09-11 02:43:12,2026-09-10,RYR94CD,4cadf6,N/D,Transito,N/D,10972,219.73,20.34,Ireland
2026-09-11 02:43:46,2026-09-10,RYR9373,4ca75f,RWY 28,Atterraggio,Est -> Ovest,228,285.01,1.87,Ireland
2026-09-11 02:43:46,2026-09-10,RYR94CD,4cadf6,N/D,Transito,N/D,10972,219.65,21.61,Ireland
2026-09-11 02:45:13,2026-09-10,RYR9373,4ca75f,RWY 28,Atterraggio,Est -> Ovest,228,285.01,1.87,Ireland
2026-09-11 02:45:47,2026-09-10,RYR9373,4ca75f,RWY 28,Atterraggio,Est -> Ovest,228,285.01,1.87,Ireland
2026-09-11 03:23:31,2026-09-10,RYR7CE,4d2245,N/D,Transito,N/D,1463,358.89,22.77,Malta
2026-09-11 03:24:05,2026-09-10,RYR7CE,4d2245,N/D,Transito,N/D,1303,358.01,21.35,Malta
2026-09-11 03:25:32,2026-09-10,RYR5DN,4d21ea,N/D,Transito,N/D,1714,358.18,25.86,Malta
2026-09-11 03:25:32,2026-09-10,RYR7CE,4d2245,N/D,Sorvolo,N/D,830,285.37,13.36,Malta
2026-09-11 03:26:06,2026-09-10,RYR5DN,4d21ea,N/D,Transito,N/D,1516,359.17,23.38,Malta
2026-09-11 03:26:06,2026-09-10,RYR7CE,4d2245,RWY 28,Avvicinamento,Est -> Ovest,655,285.49,9.95,Malta
2026-09-11 03:27:33,2026-09-10,RYR5DN,4d21ea,N/D,Sorvolo,N/D,1097,283.65,18.32,Malta
2026-09-11 03:27:33,2026-09-10,RYR7CE,4d2245,RWY 28,Atterraggio,Est -> Ovest,342,284.52,4.11,Malta
2026-09-11 03:28:07,2026-09-10,RYR5DN,4d21ea,N/D,Sorvolo,N/D,937,284.97,15.35,Malta
2026-09-11 03:28:07,2026-09-10,RYR7CE,4d2245,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.81,Malta
2026-09-11 03:29:34,2026-09-10,RYR5DN,4d21ea,RWY 28,Avvicinamento,Est -> Ovest,510,284.71,7.3,Malta
2026-09-11 03:29:34,2026-09-10,RYR7CE,4d2245,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.81,Malta
2026-09-11 03:30:08,2026-09-10,RYR5DN,4d21ea,RWY 28,Atterraggio,Est -> Ovest,350,284.86,4.31,Malta
2026-09-11 03:30:08,2026-09-10,RYR7CE,4d2245,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.81,Malta
2026-09-11 03:31:35,2026-09-10,RYR5DN,4d21ea,RWY 28,Atterraggio,Est -> Ovest,228,285.22,1.89,Malta
2026-09-11 03:31:35,2026-09-10,RYR7CE,4d2245,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.81,Malta
2026-09-11 03:32:09,2026-09-10,RYR5DN,4d21ea,RWY 28,Atterraggio,Est -> Ovest,228,285.22,1.89,Malta
2026-09-11 03:32:09,2026-09-10,RYR7CE,4d2245,RWY 28,Atterraggio,Est -> Ovest,228,284.72,1.81,Malta
2026-09-11 03:33:36,2026-09-10,TVS4147,49d3d5,N/D,Sorvolo,N/D,10972,38.74,14.83,Czech Republic
2026-09-11 03:33:36,2026-09-10,RYR5DN,4d21ea,RWY 28,Atterraggio,Est -> Ovest,228,285.22,1.89,Malta
2026-09-11 03:34:10,2026-09-10,TVS4147,49d3d5,N/D,Transito,N/D,10972,38.95,20.32,Czech Republic
2026-09-11 03:34:10,2026-09-10,RYR5DN,4d21ea,RWY 28,Atterraggio,Est -> Ovest,228,285.22,1.89,Malta
2026-09-11 03:35:37,2026-09-10,SRR6402,45cf24,N/D,Sorvolo,N/D,3787,163.73,17.76,Denmark
2026-09-11 03:35:37,2026-09-10,RYR5DN,4d21ea,RWY 28,Atterraggio,Est -> Ovest,228,285.22,1.89,Malta
2026-09-11 03:36:11,2026-09-10,SRR6402,45cf24,N/D,Sorvolo,N/D,3520,164.0,11.59,Denmark
2026-09-11 03:36:11,2026-09-10,RYR3301,4d22ff,N/D,Transito,N/D,1744,359.75,26.51,Malta
2026-09-11 03:37:38,2026-09-10,SRR6402,45cf24,N/D,Decollo,Rotta 141.1°,2941,141.07,2.38,Denmark
2026-09-11 03:37:38,2026-09-10,RYR3301,4d22ff,N/D,Transito,N/D,1257,355.58,21.19,Malta
2026-09-11 03:38:12,2026-09-10,SRR6402,45cf24,N/D,Avvicinamento,Rotta 137.4°,2598,137.44,7.27,Denmark
2026-09-11 03:38:12,2026-09-10,RYR3301,4d22ff,N/D,Sorvolo,N/D,1104,285.63,18.65,Malta
2026-09-11 03:39:39,2026-09-10,SRR6402,45cf24,N/D,Sorvolo,N/D,2011,128.89,17.83,Denmark
2026-09-11 03:39:39,2026-09-10,RYR3301,4d22ff,N/D,Sorvolo,N/D,746,284.85,11.64,Malta
2026-09-11 03:40:13,2026-09-10,SRR6402,45cf24,N/D,Transito,N/D,1805,105.77,21.74,Denmark
2026-09-11 03:40:13,2026-09-10,RYR3301,4d22ff,RWY 28,Avvicinamento,Est -> Ovest,571,284.82,8.45,Malta
2026-09-11 03:41:40,2026-09-10,SRR6402,45cf24,N/D,Transito,N/D,1386,16.73,25.0,Denmark
2026-09-11 03:41:40,2026-09-10,RYR3301,4d22ff,RWY 28,Atterraggio,Est -> Ovest,266,284.83,2.61,Malta
2026-09-11 03:42:14,2026-09-10,SRR6402,45cf24,N/D,Transito,N/D,1165,307.43,23.14,Denmark
2026-09-11 03:42:14,2026-09-10,RYR3301,4d22ff,RWY 28,Atterraggio,Est -> Ovest,228,285.15,1.89,Malta
2026-09-11 03:43:41,2026-09-10,SRR6402,45cf24,N/D,Sorvolo,N/D,998,283.96,16.29,Denmark
2026-09-11 03:43:41,2026-09-10,RYR3301,4d22ff,RWY 28,Atterraggio,Est -> Ovest,228,285.15,1.89,Malta
2026-09-11 03:44:15,2026-09-10,SRR6402,45cf24,N/D,Sorvolo,N/D,815,285.23,12.75,Denmark
2026-09-11 03:44:15,2026-09-10,RYR3301,4d22ff,RWY 28,Atterraggio,Est -> Ovest,228,285.15,1.89,Malta
2026-09-11 03:45:42,2026-09-10,SRR6402,45cf24,RWY 28,Avvicinamento,Est -> Ovest,480,285.55,6.55,Denmark
2026-09-11 03:45:42,2026-09-10,RYR3301,4d22ff,RWY 28,Atterraggio,Est -> Ovest,228,285.15,1.89,Malta
2026-09-11 03:46:16,2026-09-10,SRR6402,45cf24,RWY 28,Atterraggio,Est -> Ovest,335,284.83,3.84,Denmark
2026-09-11 03:46:16,2026-09-10,RYR3301,4d22ff,RWY 28,Atterraggio,Est -> Ovest,228,285.15,1.89,Malta
2026-09-11 03:47:43,2026-09-10,SRR6402,45cf24,RWY 28,Atterraggio,Est -> Ovest,228,284.83,1.86,Denmark
2026-09-11 03:48:17,2026-09-10,SRR6402,45cf24,RWY 28,Atterraggio,Est -> Ovest,228,284.83,1.86,Denmark
2026-09-11 03:49:44,2026-09-10,SRR6402,45cf24,RWY 28,Atterraggio,Est -> Ovest,228,284.83,1.86,Denmark
2026-09-11 03:49:44,2026-09-10,UNKNOWN,5140d1,RWY 10,Decollo,Ovest -> Est,274,104.78,1.19,Georgia
2026-09-11 03:50:18,2026-09-10,SRR6402,45cf24,RWY 28,Atterraggio,Est -> Ovest,228,284.83,1.86,Denmark
2026-09-11 03:50:18,2026-09-10,IGT1202,5140d1,RWY 10,Decollo,Ovest -> Est,838,104.28,3.76,Georgia
2026-09-11 03:51:45,2026-09-10,SRR6402,45cf24,RWY 28,Atterraggio,Est -> Ovest,228,284.83,1.86,Denmark
2026-09-11 03:51:45,2026-09-10,IGT1202,5140d1,N/D,Sorvolo,N/D,1531,117.95,12.88,Georgia
2026-09-11 03:52:19,2026-09-10,IGT1202,5140d1,N/D,Sorvolo,N/D,2141,72.61,17.42,Georgia
2026-09-11 03:55:47,2026-09-10,RYR9898,4cad0f,N/D,Transito,N/D,1767,359.01,27.2,Ireland
2026-09-11 03:56:21,2026-09-10,RYR9898,4cad0f,N/D,Transito,N/D,1562,358.4,24.32,Ireland
2026-09-11 03:57:48,2026-09-10,RYR9898,4cad0f,N/D,Sorvolo,N/D,1158,304.76,19.73,Ireland
2026-09-11 03:58:22,2026-09-10,RYR9898,4cad0f,N/D,Sorvolo,N/D,982,284.78,16.24,Ireland
2026-09-11 03:59:49,2026-09-10,ICV782,4d010a,N/D,Transito,N/D,5737,252.58,21.26,Luxembourg
2026-09-11 03:59:49,2026-09-10,RYR9898,4cad0f,RWY 28,Avvicinamento,Est -> Ovest,601,284.91,8.98,Ireland
2026-09-11 04:00:23,2026-09-10,ICV782,4d010a,N/D,Sorvolo,N/D,5158,252.68,16.23,Luxembourg
2026-09-11 04:00:23,2026-09-10,RYR9898,4cad0f,RWY 28,Avvicinamento,Est -> Ovest,480,284.34,6.64,Ireland
2026-09-11 04:01:50,2026-09-10,ICV782,4d010a,N/D,Sorvolo,N/D,3977,252.75,14.86,Luxembourg
2026-09-11 04:01:50,2026-09-10,RYR9898,4cad0f,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland
2026-09-11 04:02:24,2026-09-10,ICV782,4d010a,N/D,Sorvolo,N/D,3604,252.41,19.06,Luxembourg
2026-09-11 04:02:24,2026-09-10,RYR9898,4cad0f,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland
2026-09-11 04:03:51,2026-09-10,RYR9898,4cad0f,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland
2026-09-11 04:04:25,2026-09-10,RYR9898,4cad0f,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland
2026-09-11 04:05:52,2026-09-10,RYR9898,4cad0f,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland
2026-09-11 04:06:26,2026-09-10,RYR9898,4cad0f,RWY 28,Atterraggio,Est -> Ovest,228,284.79,1.87,Ireland
2026-09-11 04:36:06,2026-09-10,DHK528,407c8a,N/D,Sorvolo,N/D,5974,79.52,11.71,United Kingdom
2026-09-11 04:36:40,2026-09-10,DHK528,407c8a,N/D,Sorvolo,N/D,6217,79.6,7.56,United Kingdom
2026-09-11 04:38:07,2026-09-10,DHK528,407c8a,N/D,Sorvolo,N/D,7399,79.79,18.24,United Kingdom
2026-09-11 04:50:47,2026-09-10,SRR6498,45cf23,N/D,Transito,N/D,3810,121.3,22.68,Denmark
2026-09-11 04:52:14,2026-09-10,SRR6498,45cf23,N/D,Avvicinamento,Rotta 121.4°,3261,121.39,8.94,Denmark
2026-09-11 04:52:48,2026-09-10,SRR6498,45cf23,N/D,Avvicinamento,Rotta 121.4°,3063,121.37,2.84,Denmark
2026-09-11 04:54:15,2026-09-10,SRR6498,45cf23,N/D,Avvicinamento,Rotta 137.0°,2583,137.02,8.63,Denmark
2026-09-11 04:54:49,2026-09-10,SRR6498,45cf23,N/D,Sorvolo,N/D,2362,137.06,13.71,Denmark
2026-09-11 04:56:16,2026-09-10,SRR6498,45cf23,N/D,Transito,N/D,1836,104.43,23.37,Denmark
2026-09-11 04:56:50,2026-09-10,SRR6498,45cf23,N/D,Transito,N/D,1630,50.55,25.52,Denmark
2026-09-11 04:58:17,2026-09-10,SRR6498,45cf23,N/D,Transito,N/D,1234,298.26,22.59,Denmark
2026-09-11 04:58:51,2026-09-10,SRR6498,45cf23,N/D,Sorvolo,N/D,1150,285.34,19.43,Denmark
2026-09-11 05:00:23,2026-09-10,SRR6498,45cf23,N/D,Sorvolo,N/D,792,285.32,12.35,Denmark
2026-09-11 05:00:52,2026-09-10,SRR6498,45cf23,N/D,Sorvolo,N/D,685,284.74,10.39,Denmark
2026-09-11 05:02:24,2026-09-10,SRR6498,45cf23,RWY 28,Atterraggio,Est -> Ovest,320,284.85,3.5,Denmark
2026-09-11 05:02:53,2026-09-10,SRR6498,45cf23,RWY 28,Atterraggio,Est -> Ovest,236,285.04,1.89,Denmark
2026-09-11 05:04:25,2026-09-10,SRR6498,45cf23,RWY 28,Atterraggio,Est -> Ovest,236,285.04,1.89,Denmark
2026-09-11 05:04:54,2026-09-10,SRR6498,45cf23,RWY 28,Atterraggio,Est -> Ovest,236,285.04,1.89,Denmark
2026-09-11 05:06:26,2026-09-10,SRR6498,45cf23,RWY 28,Atterraggio,Est -> Ovest,236,285.04,1.89,Denmark
2026-09-11 05:06:26,2026-09-10,SVA131,710415,N/D,Sorvolo,N/D,11582,295.65,18.15,Saudi Arabia
2026-09-11 05:06:55,2026-09-10,SRR6498,45cf23,RWY 28,Atterraggio,Est -> Ovest,236,285.04,1.89,Denmark
2026-09-11 05:06:55,2026-09-10,SVA131,710415,N/D,Sorvolo,N/D,11574,295.86,15.2,Saudi Arabia
2026-09-11 05:08:27,2026-09-10,SVA131,710415,N/D,Transito,N/D,11574,295.64,23.99,Saudi Arabia
2026-09-11 05:16:31,2026-09-10,AFR673,3965ab,N/D,Transito,N/D,10972,298.04,20.85,France
2026-09-11 05:17:00,2026-09-10,AFR673,3965ab,N/D,Transito,N/D,10972,297.87,22.91,France
2026-09-11 05:28:36,2026-09-10,ETH734,040197,N/D,Sorvolo,N/D,12192,294.57,12.5,Ethiopia
2026-09-11 05:29:06,2026-09-10,ETH734,040197,N/D,Sorvolo,N/D,12192,294.35,9.84,Ethiopia
2026-09-11 05:30:37,2026-09-10,ETH734,040197,N/D,Transito,N/D,12192,294.51,23.39,Ethiopia
2026-09-11 05:32:38,2026-09-10,AFR829,3949e9,N/D,Transito,N/D,11582,299.65,27.43,France
2026-09-11 05:36:40,2026-09-10,VND008E,300762,N/D,Avvicinamento,Rotta 216.5°,1257,216.5,8.0,Italy
2026-09-11 05:37:10,2026-09-10,VND008E,300762,N/D,Avvicinamento,Rotta 239.1°,1592,239.07,8.39,Italy
2026-09-11 05:38:41,2026-09-10,VND008E,300762,N/D,Sorvolo,N/D,2865,186.68,16.91,Italy
