callsign_volo,tipo_movimento,destinazione_origine,orario_schedulato,orario_effettivo,stato_volo,scan_timestamp
VF 062,D,ISTANBUL S. GOKCEN,12:45,12:45,Operativo,2026-09-26 09:15:47
FR 3587,D,OSLO TORP,12:50,12:50,Operativo,2026-09-26 09:15:47
FR 4402,D,ZAKINTHOS,13:05,13:05,Operativo,2026-09-26 09:15:47
FR 3530,D,PRAGUE,13:05,13:05,Operativo,2026-09-26 09:15:47
MT 3144,D,MARSA ALAM/SHARM EL SHEIKH,13:05,13:05,Operativo,2026-09-26 09:15:47
FR 847,D,BARCELONA EL PRAT,13:10,13:10,OPERATO DA MALTA AIR,2026-09-26 09:15:47
FR 6451,D,PALERMO,13:20,13:20,Operativo,2026-09-26 09:15:47
FR 2872,D,VILNIUS,13:30,13:30,OPERATO DA BUZZ,2026-09-26 09:15:47
EK 2141,D,DUBAI,13:40,13:40,Operativo,2026-09-26 09:15:47
FZ 1574,D,DUBAI,13:40,13:40,Operativo,2026-09-26 09:15:47
FR 2876,D,BRINDISI,13:45,13:45,Operativo,2026-09-26 09:15:47
FR 3300,D,VITORIA,13:45,14:03,IN RITARDO,2026-09-26 09:15:47
FR 8846,D,MARRAKECH,14:00,14:00,Operativo,2026-09-26 09:15:47
FR 4698,D,TRAPANI,14:15,14:15,OPERATO DA MALTA AIR,2026-09-26 09:15:47
FR 219,D,ALICANTE,14:40,14:40,Operativo,2026-09-26 09:15:47
FR 3673,D,LONDON STANSTED,14:55,14:55,OPERATO DA MALTA AIR,2026-09-26 09:15:47
FR 2698,D,ALGHERO,15:00,15:00,Operativo,2026-09-26 09:15:47
FR 5494,D,MADRID,15:05,15:05,Operativo,2026-09-26 09:15:47
FR 6257,D,KRAKOW,15:20,15:20,OPERATO DA BUZZ,2026-09-26 09:15:47
V7 1720,D,PANTELLERIA,15:25,15:25,Operativo,2026-09-26 09:15:47
FR 4037,D,DUBLIN,15:25,15:25,Operativo,2026-09-26 09:15:47
FR 6856,D,PORTO,15:30,15:30,OPERATO DA MALTA AIR,2026-09-26 09:15:47
FR 6091,D,GRAN CANARIA,15:35,15:35,OPERATO DA MALTA AIR,2026-09-26 09:15:47
FR 820,D,LISBON,15:35,15:35,Operativo,2026-09-26 09:15:47
FR 8821,D,BIARRITZ - BAYONA,15:40,15:40,Operativo,2026-09-26 09:15:47
FR 3480,D,CAGLIARI,15:45,15:45,OPERATO DA MALTA AIR,2026-09-26 09:15:47
W4 5018,D,TIRANA,15:45,15:45,OPERATO DA WIZZAIR HUNGARY,2026-09-26 09:15:47
FR 3867,D,POZNAN,15:45,15:45,Assistenza Milan Bergamo Airport SEDE LEGALE Via Orio al Serio 49/,2026-09-26 09:15:47
