callsign_volo,tipo_movimento,destinazione_origine,orario_schedulato,orario_effettivo,stato_volo,scan_timestamp
W4 3470,D,TIRGU MURES,21:00,21:00,OPERATO DA WIZZAIR HUNGARY,2026-09-16 18:00:25
FR 3341,D,VARSAVIA MODLIN,21:10,21:10,OPERATO DA BUZZ,2026-09-16 18:00:25
FR 484,D,DUSSELDORF - WEEZE,21:20,21:20,Operativo,2026-09-16 18:00:25
FR 4969,D,PALERMO,21:25,21:25,Operativo,2026-09-16 18:00:25
FR 3219,D,MANCHESTER,21:30,21:30,Operativo,2026-09-16 18:00:25
NP 222,D,CAIRO,21:30,21:30,Operativo,2026-09-16 18:00:25
FR 7324,D,MALTA,21:35,21:35,Operativo,2026-09-16 18:00:25
FR 4132,D,BARI,21:45,21:45,Operativo,2026-09-16 18:00:25
W4 3136,D,BUCHAREST BANEASA,21:45,21:45,OPERATO DA WIZZAIR HUNGARY,2026-09-16 18:00:25
E5 545,D,CAIRO,22:00,22:00,Operativo,2026-09-16 18:00:25
FR 6501,D,OLBIA,22:10,22:50,IN RITARDO,2026-09-16 18:00:25
FR 2992,D,COPENHAGEN,22:15,22:15,Operativo,2026-09-16 18:00:25
W4 3552,D,TIMISOARA,22:20,22:20,Operativo,2026-09-16 18:00:25
FR 7361,D,VIENNA,22:25,22:25,OPERATO DA LAUDA EUROPE,2026-09-16 18:00:25
FR 2293,D,PESCARA,22:25,22:25,Operativo,2026-09-16 18:00:25
FR 9196,D,TRAPANI,22:35,22:35,Operativo,2026-09-16 18:00:25
FR 4188,D,LONDON STANSTED,22:40,22:40,OPERATO DA MALTA AIR,2026-09-16 18:00:25
FR 5148,D,ZADAR,22:45,22:45,OPERATO DA LAUDA EUROPE,2026-09-16 18:00:25
W6 4124,D,BELGRADE,23:35,23:35,Operativo,2026-09-16 18:00:25
FR 6846,D,LIVERPOOL,23:40,23:40,OPERATO DA MALTA AIR,2026-09-16 18:00:25
FR 1703,D,NOTTINGHAM EAST MIDLANDS,23:40,23:40,Operativo,2026-09-16 18:00:25
3O 454,D,CASABLANCA,01:05,01:05,Operativo,2026-09-16 18:00:25
NO 2474,D,DAKAR,02:10,02:10,Operativo,2026-09-16 18:00:25
FR 9065,D,ALICANTE,05:45,05:45,Operativo,2026-09-16 18:00:25
FR 3432,D,PARIS BEAUVAIS,05:45,05:45,Assistenza Milan Bergamo Airport SEDE LEGALE Via Orio al Serio 49/,2026-09-16 18:00:25
