callsign_volo,tipo_movimento,destinazione_origine,orario_schedulato,orario_effettivo,stato_volo,scan_timestamp
FR 413,D,THESSALONIKI,07:50,07:50,OPERATO DA MALTA AIR,2026-09-18 23:00:25
FR 5980,D,TOULOUSE,07:55,07:55,OPERATO DA MALTA AIR,2026-09-18 23:00:25
W4 3672,D,IASI,08:00,08:00,OPERATO DA WIZZAIR HUNGARY,2026-09-18 23:00:25
DN 422,D,BACAU,08:05,08:05,Operativo,2026-09-18 23:00:25
FR 2107,D,BUDAPEST,08:10,08:10,OPERATO DA BUZZ,2026-09-18 23:00:25
FR 6149,D,PALERMO,08:10,08:10,Operativo,2026-09-18 23:00:25
W6 4352,D,SOFIA,08:10,08:10,OPERATO DA WIZZAIR MALTA,2026-09-18 23:00:25
FR 888,D,KRAKOW,08:10,08:10,OPERATO DA MALTA AIR,2026-09-18 23:00:25
FR 2864,D,BRINDISI,08:15,08:15,Operativo,2026-09-18 23:00:25
FR 3396,D,CROTONE,08:45,08:45,Operativo,2026-09-18 23:00:25
H7 484,D,CHISINAU,08:50,08:50,OPERATO DA HISKY EUROPE,2026-09-18 23:00:25
FR 3645,D,EDINBURGH,08:55,08:55,Operativo,2026-09-18 23:00:25
FR 1784,D,COPENHAGEN,09:05,09:05,Operativo,2026-09-18 23:00:25
FR 4042,D,PORTO,09:05,09:05,Operativo,2026-09-18 23:00:25
FR 2739,D,LONDON STANSTED,09:10,09:10,OPERATO DA MALTA AIR,2026-09-18 23:00:25
W6 1432,D,WARSAW,09:20,09:20,OPERATO DA WIZZAIR MALTA,2026-09-18 23:00:25
FR 4667,D,BARI,09:30,09:30,OPERATO DA MALTA AIR,2026-09-18 23:00:25
YW 8162,D,PALMA DE MALLORCA,09:35,09:35,Operativo,2026-09-18 23:00:25
FR 7324,D,MALTA,09:50,10:25,IN RITARDO Assistenza Milan Bergamo Airport SEDE LEGALE Via Orio al Serio 49/,2026-09-18 23:00:25
