callsign_volo,tipo_movimento,destinazione_origine,orario_schedulato,orario_effettivo,stato_volo,scan_timestamp
W6 4352,D,SOFIA,08:10,08:10,OPERATO DA WIZZAIR MALTA,2026-09-17 23:00:27
FR 4523,D,BRUXELLES CHARLEROI,08:20,08:20,CANCELLATO,2026-09-17 23:00:27
FR 3396,D,CROTONE,08:20,08:20,OPERATO DA MALTA AIR,2026-09-17 23:00:27
FR 847,D,BARCELONA EL PRAT,08:20,08:20,OPERATO DA MALTA AIR,2026-09-17 23:00:27
W4 3382,D,CLUJ-NAPOCA,08:25,08:25,Operativo,2026-09-17 23:00:27
V7 3511,D,ASTURIAS,08:30,08:30,Operativo,2026-09-17 23:00:27
FR 2428,D,SARAJEVO,08:35,08:35,Operativo,2026-09-17 23:00:27
W6 1432,D,WARSAW,08:40,08:40,Operativo,2026-09-17 23:00:27
FR 9194,D,WROCLAW - BRESLAVIA,08:40,08:40,OPERATO DA BUZZ,2026-09-17 23:00:27
FR 1784,D,COPENHAGEN,09:05,09:05,OPERATO DA MALTA AIR,2026-09-17 23:00:27
BQ 1989,D,MOSTAR,09:10,09:10,Operativo,2026-09-17 23:00:27
FR 4402,D,ZAKINTHOS,09:25,09:25,Operativo,2026-09-17 23:00:27
AP 1369,D,LOURDES,09:30,09:30,Operativo,2026-09-17 23:00:27
FR 2864,D,BRINDISI,09:35,09:35,Operativo,2026-09-17 23:00:27
FR 3280,D,GDANSK - DANZICA,09:40,09:40,Operativo,2026-09-17 23:00:27
FR 888,D,KRAKOW,09:55,09:55,OPERATO DA MALTA AIR,2026-09-17 23:00:27
FR 3502,D,ZARAGOZA,10:05,10:05,Operativo,2026-09-17 23:00:27
FR 6860,D,OSLO TORP,10:05,10:05,Operativo,2026-09-17 23:00:27
D8 3751,D,COPENHAGEN,10:10,10:10,Operativo,2026-09-17 23:00:27
FR 410,D,LUXEMBOURG,10:10,10:10,Operativo,2026-09-17 23:00:27
FR 4037,D,DUBLIN,10:25,10:25,Operativo,2026-09-17 23:00:27
FR 2878,D,STOCKHOLM,10:30,10:30,Assistenza Milan Bergamo Airport SEDE LEGALE Via Orio al Serio 49/,2026-09-17 23:00:27
