flight_num,type,sched_time,actual_time,origin_dest,status,scan_timestamp
FR 3402,Decollo,06:10,06:10,MARRAKECH06:10 | 06:10Operato da Malta Air,Operato da Malta Air,2026-05-17 23:00:00
FR 3659,Decollo,06:15,06:15,BRUXELLES CHARLEROI06:15 | 06:15Operato da Malta Air,Operato da Malta Air,2026-05-17 23:00:00
FR 2697,Decollo,06:25,06:25,LONDON  STANSTED06:25 | 06:25,nan,2026-05-17 23:00:00
FR 3200,Decollo,06:30,06:30,CAGLIARI06:30 | 06:30,nan,2026-05-17 23:00:00
FR 1319,Decollo,06:30,06:30,ATHENS06:30 | 06:30,nan,2026-05-17 23:00:00
FR 5531,Decollo,06:50,06:50,COLOGNE06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-05-17 23:00:00
FR 6501,Decollo,06:50,06:50,OLBIA06:50 | 06:50Operato da Malta Air,Operato da Malta Air,2026-05-17 23:00:00
FR 3432,Decollo,07:00,07:00,PARIS BEAUVAIS07:00 | 07:00,nan,2026-05-17 23:00:00
FR 3142,Decollo,07:10,07:10,BARCELONA EL PRAT07:10 | 07:10Operato da Malta Air,Operato da Malta Air,2026-05-17 23:00:00
FR 3653,Decollo,07:15,07:15,BARI07:15 | 07:15,nan,2026-05-17 23:00:00
FR 3437,Decollo,07:25,07:25,SOFIA07:25 | 07:25Operato da Malta Air,Operato da Malta Air,2026-05-17 23:00:00
MT 1210,Decollo,07:30,07:30,LOURDES07:30 | 07:30,nan,2026-05-17 23:00:00
FR 4235,Decollo,07:30,07:30,VILNIUS07:30 | 07:30Operato da Malta Air,Operato da Malta Air,2026-05-17 23:00:00
W4 3132,Decollo,07:30,07:30,BUCHAREST BANEASA07:30 | 07:30,nan,2026-05-17 23:00:00
FR 2876,Decollo,07:55,07:55,BRINDISI07:55 | 07:55,nan,2026-05-17 23:00:00
FR 8121,Decollo,07:55,07:55,TIRANA07:55 | 07:55,nan,2026-05-17 23:00:00
FR 3530,Decollo,07:55,07:55,PRAGUE07:55 | 07:55Operato da BUZZ,Operato da BUZZ,2026-05-17 23:00:00
W4 3672,Decollo,08:00,08:00,IASI08:00 | 08:00,nan,2026-05-17 23:00:00
W6 4352,Decollo,08:10,08:10,SOFIA08:10 | 08:10,nan,2026-05-17 23:00:00
FR 6149,Decollo,08:10,08:10,PALERMO08:10 | 08:10,nan,2026-05-17 23:00:00
FR 3164,Decollo,08:10,08:10,BUDAPEST08:10 | 08:10Operato da BUZZ,Operato da BUZZ,2026-05-17 23:00:00
V7 3511,Decollo,08:15,08:15,ASTURIAS08:15 | 08:15,nan,2026-05-17 23:00:00
FR 3657,Decollo,08:15,08:15,EDINBURGH08:15 | 08:15,nan,2026-05-17 23:00:00
FR 3561,Decollo,08:20,08:20,NAPOLI08:20 | 08:20Operato da Malta Air,Operato da Malta Air,2026-05-17 23:00:00
W4 3382,Decollo,08:25,08:25,CLUJ-NAPOCA08:25 | 08:25,nan,2026-05-17 23:00:00
W6 1432,Decollo,08:40,08:40,WARSAW08:40 | 08:40,nan,2026-05-17 23:00:00
FR 1784,Decollo,08:40,08:40,COPENHAGEN08:40 | 08:40,nan,2026-05-17 23:00:00
